PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
5989658,Parque de San Isidro,"Es el segundo parque más importante en superficie después del Parque Emperatriz  M&ordf;  de Austria y es regado con agua regenerada. Se encuentra cercano a la histórica Ermita de San Isidro y en él se celebran las fiestas del Santo que le da nombre.  Se distinguen dos zonas:   El recinto ferial donde se montan parte de las fiestas de San Isidro en el mes de mayo, dedicado a actividades deportivas durante todo año  El resto del parque, con el Jardín de Palmeras, de reciente creación, y especies palmáceas y vivaces, una senda botánica y una fuente central. Esta última zona consta de grandes praderas con arbolado, macizos de arbustos y de flor y caminos terrizos por los que se puede pasear, al igual que un carril bici, dos fuentes ornamentales y una lámina de agua que se puede atravesar a través de un puente.",,Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  Recinto ferial,"Metro: Marqués de Vadillo (línea 5)  Bus: 17 , 50",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  270.076  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 3.778 Pino piñonero 30% Plátano de sombra 17% Ciprés de Lawson 8% Ciruelo rojo 5%  Arbustos.   N&ordm;  total de unidades arbustivas: 216  Fotinia 42% Tuya 23% Laurel 7%  Macizos arbustivos.  Superficie de macizos arbustivos:4.878  m 2   Junípero horizontal 24% Adelfa 23% Palma enana americana 16%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8c420bef1b2ae210VgnVCM1000000b205a0aRCRD,ERMITA DEL SANTO,PASEO,V,74,,,,c/v Pso. Quince de Mayo,MADRID,MADRID,28019,SAN ISIDRO,CARABANCHEL,438289,4472534,40.39924816,-3.728498387,,,,/contenido/entidadesYorganismos/ParquesJardines
6002086,Parque de Santa Ana,"Zona verde con numeroso arbolado joven y caminos adoquinados en toda su superficie. En la calle de acceso al parque se ubica una vez a la semana un mercadillo para los vecinos, por lo que el parque es muy frecuentado. Dispone de un mirador y de una zona infantil.  Por uno de los laterales del parque pasa el Camino de Santiago.",,Zonas infantiles,"Bus: 66, 137",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes.   Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  19.913  m 2     % Especies predominantes (nombre común) con respecto a especies principales:  Árboles.    N&ordm;  total de unidades arbóreas: 383 Arce 16% Plátano de sombra 44% Ciprés de Monterrey 15% Tuya oriental 6%  Arbustos.  N&ordm; total de unidades arbustivas: 18 Ciruelo rojo 72%Lilo 17% Ciprés de Monterrey 11%  Macizos arbustivos.  Superficie de macizos arbustivos: 792  m 2   Romero 21% Espino de fuego 20% Rosa de siria 9%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=07ce042c5f8ce210VgnVCM2000000c205a0aRCRD,SAN CUGAT DEL VALLES,CALLE,V,4,,,,,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,441336,4483403,40.49738155,-3.693600989,,,,/contenido/entidadesYorganismos/ParquesJardines
6004232,Parque de Villarosa,"Parque situado en el corazón del distrito de Hortaleza. Se inauguró en el mes de julio del año 1983. Cuenta con numerosos atractivos a lo largo de toda su superficie, entre los que cabe destacar un reloj de sol horizontal, realizado en piedra artificial y con gnomon de acero, que da inicio a la ría que discurre por toda la superficie longitudinal del parque, y en cuyo recorrido se pueden observar diversos elementos y esculturas, como la casa derrumbada, el templete en homenaje a la tranquilidad o el palomar. Como elemento singular cabe destacar el área dedicada a la atracción de las mariposas, con especies vegetales cuidadosamente elegidas para tal fin. El anillo verde ciclista también atraviesa parte de su superficie. Este parque ha sido recientemente remodelado gracias a las obras del Plan E.",Abierto las 24 horas.,Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  Esculturas  Mariposario  Monumentos  Ría,Bus: 73 y 104,Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  49.603  m 2     % Especies predominantes (nombre común) con respecto a especies principales:    Árboles.   N&ordm;  total de unidades arbóreas: 802 Plátano de sombra 32% Pino piñonero 16% Almez americano 7% Arce 7%  Arbustos.   N&ordm;  total de unidades arbustivas: 14 Laurentino 43% Jara pringosa 36% Laurel cerezo 21%  Macizos arbustivos.  Superficie de macizos arbustivos: 3.938  m 2   Gayomba 47% Cornejo 8% Lavanda 7%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66d84eb3b28de210VgnVCM1000000b205a0aRCRD,ACONCAGUA,CALLE,V,2,,,,,MADRID,MADRID,28043,CANILLAS,HORTALEZA,446568,4480177,40.46867419,-3.631588641,,,,/contenido/entidadesYorganismos/ParquesJardines
5999142,Parque de la Alcazaba,"Parque muy cercano al Parque de la Ventilla. Hasta la calle Ribadavia, el parque baja en talud con césped que se salva mediante una rampa italiana con bordillo. Talud que también se continúa en los desniveles de terreno con la calle Sinesio Delgado. Presenta un gran número de pozos.",,Zonas infantiles  Instalaciones deportivas  Miradores,Bus: 42,Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  119.657  m&sup2;     % Especies predominantes (nombre común) con respecto a especies principales):   Árboles.   N&ordm;  total de unidades arbóreas: 1.189  Plátano de sombra 25% Pino piñonero 16% Olmo de Siberia 11% Álamo gris 7%  Arbustos.   N&ordm;  total de unidades arbustivas: 51 Adelfa 20% Rosa de Siria 10% Forsitia 10%  Macizos arbustivos.  Superficie de macizos arbustivos: 8.478  m&sup2;  Adelfa 29% Agracejo 19% Pitosporo 14%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=625c80aeae3ce210VgnVCM1000000b205a0aRCRD,RIBADAVIA,CALLE,V,45,,,,,MADRID,MADRID,28029,EL PILAR,FUENCARRAL-EL PARDO,440168,4480669,40.47266916,-3.707125227,,,,/contenido/entidadesYorganismos/ParquesJardines
5995076,Parque de la Almudena,"Parque de grandes dimensiones, con amplios paseos rodeados de setos de aligustre y arbolado. Dispone de multitud de zonas de descanso.    Otras denominaciones  Parque del crematorio de la Almudena",,Zonas infantiles,"Bus: 70 , 106",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  33.443  m&sup2;    Especies predominantes (% con respecto a especies principales):   Árboles.   N&ordm;  total de unidades arbóreas: 1.022 Ciruelo rojo 22% Plátano de sombra 19% Olmo común 16% Castaño de Indias 16%  Arbustos.   N&ordm;  total de unidades arbustivas: 310 Adelfa 40% Bola de nieve 10% Aligustre del Japón 9%  Macizos arbustivos.  Superficie de macizos arbustivos: 3.226  m&sup2;  Espino de fuego 27% Evónimo 20% Aligustre del Japón 14%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=079127e7679be210VgnVCM2000000c205a0aRCRD,NICOLAS SALMERON,CALLE,V,4,,,,,MADRID,MADRID,28017,PUEBLO NUEVO,CIUDAD LINEAL,446459,4474842,40.4206065,-3.632423731,,,,/contenido/entidadesYorganismos/ParquesJardines
5979865,Parque de la Amistad,"Parque que cuenta con un entramado de paseos adoquinados que lo recorren entre praderas de césped y macizos arbustivos, destacando las plantaciones de rosales en forma de estrella de las praderas centrales. Tiene varias pistas deportivas que se sitúan al sur del parque así como zonas infantiles repartidas por su superficie.",,Zonas infantiles  Instalaciones deportivas,"Metro: Villaverde Bajo - Cruce (linea 3)  Bus: 18, 116",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  19.420  m&sup2;    % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 407 Olmo de Siberia 53% Pino piñonero 25% Ciruelo rojo 7% Cedro llorón 6%  Arbustos.   N&ordm;  total de unidades arbustivas: 24 Espirea 38% Laurel cerezo 29% Cotoneaster 17%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.134  m&sup2;  Rosa 23% Piracantas 11% Romero 9%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=04605a943957e210VgnVCM2000000c205a0aRCRD,SANTA PETRONILA,CALLE,V,21,,,,,MADRID,MADRID,28021,LOS ROSALES,VILLAVERDE,441328,4466857,40.34832663,-3.692165873,,,,/contenido/entidadesYorganismos/ParquesJardines
5992502,Parque de la Bombilla,"Zona verde de gran extensión con un precioso paseo de arbolado maduro, extensas praderas y plantas de todo tipo. Dispone de plazas, zonas infantiles y acceso a una pista municipal de campos de tenis. Son famosas las fiestas de San Antonio que se celebran en junio en dicho parque con actuaciones diversas.",,Zonas infantiles  Instalaciones deportivas  Parking de bicicletas,"Metro: Príncipe Pío (líneas 6, 10 y R)  Bus : 41, 46, 75, N20  Renfe: Príncipe Pío (Líneas C1, C7, C10 y Regional)",Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  110.231  m2       % Especies predominantes (nombre común) con respecto a especies principales:    Árboles.   N&ordm;  total de unidades arbóreas: 1.776 Falsa acacia 36% Ciruelo rojo 8% Plátano de sombra 6% Castaño de Indias 5%  Arbustos.   N&ordm;  total de unidades arbustivas: 58 Glicinia 57% Aligustre 19% Rosa de Siria 9%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.613  m2   Glicina 8% Jazmín 8% Forsitias 6%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=542b896bd24be210VgnVCM2000000c205a0aRCRD,VALLADOLID,AVENIDA,V,4,,,,,MADRID,MADRID,28008,CASA DE CAMPO,MONCLOA-ARAVACA,438278,4475764,40.42834456,-3.728941932,,,,/contenido/entidadesYorganismos/ParquesJardines
5987416,Parque de la Casa de Campo,"Parque histórico de carácter principalmente forestal de gran extensión con un relieve ondulado de suaves pendientes en el que sobresalen pequeños cerros, surcado por pequeños valles por donde discurren algunos arroyos permanentes y otros estacionales que confluyen en el río Manzanares. La mayoría tiene su nacimiento dentro del Parque, si bien los dos más importantes, Antequina y Meaques, nacen fuera del mismo. Entre las láminas de agua cabe destacar la del Lago y varias charcas artificiales para hábitat y alimentación de la fauna.  Varios recintos de gestión independiente se encuentran en su interior: entre otros el Parque de Atracciones, Parque Zoológico,  Recinto Ferial, Venta del Batán y el Club de Campo.  En su vegetación destacan encinares, vegetación potencial del Parque, retamares, fresnedas, olmedas, bosquetes de ribera y las repoblaciones de pinos y arizónicas. En algunas zonas la encina empieza a emerger iniciando un proceso natural de sustitución del pinar.","Durante todo el año, ininterrumpido para peatones.  Cerrado al tráfico privado.  Los accesos del Zoo, Parque de Atracciones, Paseo de Extremadura y zona del Lago se cierran de 1 a 6 horas.",,Metro: Batán (línea 10),Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  17.226.000  m&sup2;    % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.  Pino piñonero 66%  Encina 14%  Ciprés de Arizona 3%  Fresno2% Olmo 2%  Macizos arbustivos:  Superficie de macizos arbustivos: 19.860.000  m&sup2;,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=482a315919a9e210VgnVCM1000000b205a0aRCRD,PUERTA DEL ANGEL,PASEO,V,1,,,,,MADRID,MADRID,28011,CASA DE CAMPO,MONCLOA-ARAVACA,438160,4474253,40.41472407,-3.73018574,,,,/contenido/entidadesYorganismos/ParquesJardines/ParquesHistoricos
5978380,Parque de la Cuña Verde de O´Donnell,"El Parque se localiza en los terrenos ubicados al sur y al este del Cementerio de la Almudena, en los Distritos de Moratalaz y Ciudad Lineal. En el Distrito de Moratalaz, el Parque está delimitado por la prolongación de la calle O&acute;Donnell al norte, por la calle Doctor García Tapia al sur, al este por la calle Fuente Carrantona y al oeste por la calle Arroyo de la Media Legua y en el Distrito de Ciudad Lineal, se encuentra ubicado al sur y al este del Cementerio de la Almudena, delimitado por la prolongación de la calle O&acute;Donnell, por la Avenida Daroca y por la calle Fuente Carrantona. Es una de las grandes zonas que han de componer el sistema de espacios libres que integra el modelo urbanístico del Plan General con un sistema de zonas verdes basado en áreas forestales de remate y cuñas de penetración y conexión entre el espacio libre exterior y los parques urbanos. Es un espacio de borde, parcialmente estructurado, en el que conviven dotaciones deportivas, estanciales e  infantiles. Con las sucesivas fases de consolidación se pretende convertir este espacio en una zona de actividad continua. Las fases ejecutadas del Parque Cuña Verde de O&acute;Donnell ofrecen soporte a las actividades relacionadas con los diversos usos y también favorecen las actividades ligadas al deporte y convivencia como lugar de encuentro.",,Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  Puntos de información ambiental  Auditorios  Circuito Biosaludable  Carril Bici,Bus: 140,Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie.  413.588  m 2     Especies predominantes (% con respecto a especies principales)   Árboles.   N&ordm;  total de unidades arbóreas: 11.802 Pinos 22% Robles 11% Almez 9% Encinas 3%  Arbustos   N&ordm;  total de unidades arbustivas: 132.000 Escalonias 24% Photineas 22% Viburnum 20%  Macizos arbustivos.  Superficie de macizos arbustivos: 33.000  m 2,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8c86e2704a07e210VgnVCM1000000b205a0aRCRD,FUENTE CARRANTONA,CALLE,V,61,,,,,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,446744,4473907,40.41220178,-3.628985976,,,,/contenido/entidadesYorganismos/ParquesJardines/ParquesForestales
5981460,Parque de la Dehesa Boyal,Parque que consta de dos zonas claramente diferenciadas: una constituida por praderas de césped y macizos arbustivos que atravesada por un entramado de paseos y caminos se sitúa alrededor de una fuente de grandes dimensiones. La otra zona la forma una masa de pinos carrascos y piñoneros y donde es fácil observar la población de ardillas que allí habita.,,Zonas infantiles  Zonas de mayores  Circuito deportivo,Bus: 59 y 79,Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  12.700  m 2     %Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 2.030 Pino carrasco 57 Olmo de Siberia 10 Ciprés de Arizona 9 Pino piñonero 4  Arbustos.   N&ordm;  total de unidades arbustivas: 42 Junípero horizontal 17 Tuya 14 Ciprés de Lawson 12  Macizos arbustivos.  Superficie de macizos arbustivos: 13.032  m 2   Jara 10% Lavanda 7% Hiedra 7%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bc1a24622fa7e210VgnVCM2000000c205a0aRCRD,BURJASOT,CALLE,V,1,,A,,,MADRID,MADRID,28021,SAN CRISTOBAL,VILLAVERDE,441773,4466431,40.3445202,-3.686887365,,,,/contenido/entidadesYorganismos/ParquesJardines
5984552,Parque de la Maceta,Parque urbano que conecta la parte edificada de Casalarreina con la cuña verde. Se articula sobre paseos que definen praderas arboladas. El porte de los chopos y plátanos dan al parque una gran sensación de volumen.   Otras denominaciones : Parque Casalarreina,,Zonas infantiles  Zonas caninas  Instalaciones deportivas,"Metro: Vicálvaro (línea 9)   Bus: E3 , 4 , 100 , 106 , 130",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie.  12.922  m 2     % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 206 Plátano de sombra 38% Álamo blanco 17% Piino piñonero 15% Olmo de Siberia 11%  Arbustos.   N&ordm;  total de unidades arbóreas: 206 Madroño 100%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb53e12aa509e210VgnVCM2000000c205a0aRCRD,DAROCA,AVENIDA,V,301,,,,,MADRID,MADRID,28032,AMBROZ,VICALVARO,447874,4473475,40.40838173,-3.615632765,,,,/contenido/entidadesYorganismos/ParquesJardines
5989182,Parque de la Peseta,"Este parque como su nombre indica se encuentra junto a la arteria principal del  PAU   (Plan de Actuación Urbanística) de Carabanchel, la Avenida de la Peseta y junto a la estación de metro del mismo nombre. La zona verde en cuestión es de muy reciente construcción, lo mismo que la estación de metro, ya que está construida sobre ella. El parque está formado mayoritariamente por zonas estanciales terrizas y pavimentadas y sobre todo por macizos arbustivos  situados en terrizo. Tan sólo encontramos una pradera longitudinal en un lateral del parque. Esta zona verde municipal está formada por dos niveles, el nivel más bajo que está junto a la Avenida de la Peseta en la que encontramos un gran auditorio y la boca de metro, y la zona más alta en la que encontramos una pequeña lámina de agua y un monolito, que es un antiguo anillo de la tuneladora que pasó bajo el parque. Todas las especies vegetales, tanto arbóreas como arbustivas son muy jóvenes y el parque aun no tiene suficiente sombra en verano.",,Zonas infantiles  Zonas de mayores  Auditorios  Petanca,Bus: 35 Metro: La Peseta (línea 11),Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.Área de Gobierno de Medio Ambiente    Superficie:  37.283  m 2     % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas:491 Mimosa plateada 16% Ciprés de Leyland 8% Arce 7%  Arbustos.   N&ordm;  total de unidades arbustivas: 43  Rosa 58% Fotinia 28% Tuya 9%  Macizos arbustivos.  Superficie   de macizos arbustivos: 9.490  m 2   Agracejo 26% Vinca 11% Espiraea 7%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7cfaa531dcf9e210VgnVCM2000000c205a0aRCRD,SALVADOR ALLENDE,CALLE,V,3,,,,,MADRID,MADRID,28054,BUENAVISTA,CARABANCHEL,435803,4468680,40.36434145,-3.757402072,,,,/contenido/entidadesYorganismos/ParquesJardines
6002643,Parque de la Supermanzana,"Parque de entrebloques y en varias alturas con zonas de pinar, paseos, zonas infantiles y campo de fútbol. Tiene alguna pradera y preciosos sauces llorones.",,Zonas infantiles.  Instalaciones deportivas,"Metro: Herrera Oria (línea 9)  Bus: 67, 83",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  23.747  m 2     Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 261 Plátano de sombra 54% Pino piñonero 34% Olmo de Siberia 3% Ciruelo rojo 3%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.681  m&sup2;  Espino de fuego 28% Adelfa 24% Pitosporo 3%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a68e7d9139ce210VgnVCM2000000c205a0aRCRD,SANGENJO,CALLE,V,27,,,,,MADRID,MADRID,28034,LA PAZ,FUENCARRAL-EL PARDO,440725,4482068,40.48531189,-3.700685883,,,,/contenido/entidadesYorganismos/ParquesJardines
6003012,Parque de la Vaguada,"El parque se estructura en diferentes sectores: paseos, estanques,  etc.  En su extremo oriental está ubicado el Centro Cívico, con un singular diseño a modo de arquería clásica en donde se incorporan los diversos servicios. Hay corrientes de aguas subterráneas y presencia de pozos.",,Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Templete,"Bus:   67, 83, 124, 127 y 133",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  50.462  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 656 Álamo plateado 13% Castaño de indias 12% Ciruelo rojo 21% Pino piñonero 8%  Arbustos.   N&ordm;  total de unidades arbustivas :  1 Rosas 100%  Macizos arbustivos.  Superficie total de macizos arbustivas: 3.328 Pitosporo 42% Laurel cerezo 4% Espino de fuego 3%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=803ad376c77de210VgnVCM1000000b205a0aRCRD,VAGUADA,PASEO,V,13,,,,,MADRID,MADRID,28029,EL PILAR,FUENCARRAL-EL PARDO,439821,4481504,40.48016602,-3.711297805,,,,/contenido/entidadesYorganismos/ParquesJardines
5966337,Parque de la Ventilla,"Zona de pinar delimitado por las calles Sinesio Delgado, Avenida de Asturias, Vía Límite y calle Magnolias. Podemos encontrar aparatos de entrenamiento deportivo, zonas infantiles, área canina así como zonas para hacer picnic, etc. Parque forestal, que ha sido recientemente objeto de obras de mejora.",,Zonas infantiles  Zonas caninas  Instalaciones deportivas  Circuito biosaludable,"Bus: 42 , 67 , 147",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie forestal  de 102.759  m 2  .,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=579dad627a83e210VgnVCM1000000b205a0aRCRD,VIA LIMITE,CALLE,V,51,,,,,MADRID,MADRID,28029,ALMENARA,TETUAN,441374,4480743,40.47342194,-3.692906107,,,,/contenido/entidadesYorganismos/ParquesJardines
5986900,Parque de la Vicalvarada,El parque gira sobre tres plazas circulares unidas por paseos arbolados formando un gran triángulo. Se definen grandes zonas estanciales y praderas arboladas.,,Zonas infantiles  Zonas de mayores  Instalaciones deportivas,"Bus: 4 , 100 , 106",Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.     Superficie:  49.712  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  de unidades arbóreas: 724 Arce 9% Chopo de Simón 9% Tilo de hojas grandes 7%  Arbustos.   N&ordm;  de unidades arbustivas: 9  Madroño 13% Romero 11% Laurel cerezo 11%  Macizos arbustivos   Superficie de macizos arbustivos: 2.689 m&sup2; Griñolera 32% Adelfa 23% Espirea 11%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dcbac9728e99e210VgnVCM1000000b205a0aRCRD,VILLABLANCA,CALLE,V,1,,,,,MADRID,MADRID,28032,AMBROZ,VICALVARO,448471,4473573,40.40930182,-3.608605092,,,,/contenido/entidadesYorganismos/ParquesJardines
6009708,Parque de las Avenidas,"Parque limitado por la Avenida de Brasilia y M-30, presentando extensas praderas, amplios terrizos con bosquetes de pinos mayoritariamente y varias zonas infantiles.",,Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Circuito biosaludable,"Metro: Parque de las Avenidas (línea 7)  Bus: 53, 122",Conservación a cargo de:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  47.026  m 2     Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 1.052 Pino piñonero 42% Tuya occidental 15% Ciprés de Leyland 13% Álamo plateado 10%  Árboles.   N&ordm;  total de unidades arbóreas: 1.052 Pino piñonero 42% Tuya occidental 15% Ciprés de Leyland 13% Álamo plateado 10%  Arbustos.   N&ordm;  total de unidades arbustivas: 2 Adelfa 50% Tejo 50%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.706  m 2    Adelfa 38% Hiedra 25% Griñolera 11%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=08ad1b44f82ee210VgnVCM1000000b205a0aRCRD,BRASILIA,AVENIDA,V,6,,,,,MADRID,MADRID,28028,GUINDALERA,SALAMANCA,444046,4477218,40.44185168,-3.661075347,,,,/contenido/entidadesYorganismos/ParquesJardines
5965200,Parque de las Delicias,"Aprovechando la superficie de una antigua estación de ferrocarril, se ha creado un jardín con una distribución alargada, donde predominan unos inmensos cipreses, entre otras especies, que acompañan al visitante en el paseo por el parque. De la estación aun se conservan en el parque las antiguas vías de los trenes, ya que limítrofe con este se sitúa el Museo del Ferrocarril.",,Zonas infantiles,"Metro: Delicias (línea 3)  Bus: 8, 19, 45, 47, 59, 85, 86 y 247",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie.  26.883  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 289    Ciprés común 31% Tilo de hojas grandes 27% Arce 26% Tuya occidental 12%  Macizos arbustivos.  Superficie total de macizos arbustivos: 1.728  m 2   Romero 30% Lavanda 25% Santolina 22%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=966e27668c33e210VgnVCM1000000b205a0aRCRD,PARROCO EUSEBIO CUENCA,CALLE,V,13,,,,,MADRID,MADRID,28045,DELICIAS,ARGANZUELA,441606,4472178,40.39628077,-3.689380921,,,,/contenido/entidadesYorganismos/ParquesJardines
6005852,Parque de los Llanos,"El parque de Los Llanos, es el más grande de los que existen en el distrito de Hortaleza, con casi 10 hectáreas de superficie ajardinada. Consta de anchas avenidas longitudinales, enmarcadas por alineaciones depino piñoneroy arce de hoja de fresno; son ideales para correr o pasear. Dispone, asimismo, de 3 pistas polideportivas, distribuidas en diferentes puntos de su superficie. También se encuentra un área de descanso en el interior del parque, a la altura de la  C/  Francisco Morejón.",Abierto las 24 horas.,Zonas infantiles  Instalaciones deportivas,"Metro: Canillas (línea 4).  Bus: 73 , 112 , 120 , 122 , 153.",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  95.058  m 2     %Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 1.410 Arce 16% Fresno 15% Pino piñonero 11%  Catalpa 10%  Arbustos.   N&ordm;  total de unidades arbustivas: 200 Ciruelo rojo 26% Fotinia 17% Tuya oriental 17%  Macizos arbustivos.  Superficie de macizos arbustivos: 4.594  m 2   Espino de fuego 15% Adelfa 14% Junípero horizontal 10%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ffe8e938b9cde210VgnVCM1000000b205a0aRCRD,DIONISIO INCA YUPANQUI,CALLE,V,8,,,,,MADRID,MADRID,28043,PIOVERA,HORTALEZA,446858,4479392,40.46162113,-3.628102079,,,,/contenido/entidadesYorganismos/ParquesJardines
