 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA
10588324;El tenderete de los cuentos con Cuentacris;;1;0;;;2018-02-06 00:00:00.0;2018-02-06 23:59:00.0;18:00;Cuentos e historias que nos llevarán al fascinante universo de las pequeñas cosas y de los grandes mundos que se abren gracias a la imaginación y a la fantasía.  El tenderete de los cuentos es un trampolín para volar, soñar y dejarse llevar, entre risas y sorpresas, al apasionante mundo de las historias donde todo es posible. Cuentos, objetos, música y magia se unen en esta propuesta que pone en valor la importancia de las pequeñas cosas, de lo simple, de lo auténtico. Juntos, público y juglar, podremos crear un mundo hecho a nuestra medida.  A partir de 4 años.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d69114b0845c0610VgnVCM2000001f4a900aRCRD;Cuentos infantiles en la Biblioteca Pública Municipal San Blas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e2d23ac0b72f1510VgnVCM2000000c205a0aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e403d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal San Blas (San Blas-Canillejas);447358;4474793;40.420.231.627.534.900;-36.218.113.860.909.000;SAN BLAS-CANILLEJAS;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños
10580809;El tenderete de los cuentos con Cuentacris;;1;0;;;2018-03-09 00:00:00.0;2018-03-09 23:59:00.0;18:00;Cuentos e historias que nos llevarán al fascinante universo de las pequeñas cosas y de los grandes mundos que se abren gracias a la imaginación y a la fantasía.  El tenderete de los cuentos es un trampolín para volar, soñar y dejarse llevar, entre risas y sorpresas, al apasionante mundo de las historias donde todo es posible. Cuentos, objetos, música y magia se unen en esta propuesta que pone en valor la importancia de las pequeñas cosas, de lo simple, de lo auténtico. Juntos, público y juglar, podremos crear un mundo hecho a nuestra medida.  A partir de 4 años.  Necesaria invitación previa, consultar en la biblioteca.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5852962502970610VgnVCM2000001f4a900aRCRD;Cuentos infantiles en la Biblioteca Pública Municipal Gabriel García Márquez;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e16138b1acce1510VgnVCM1000000b205a0aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Gabriel García Márquez (Usera);440582;4468910;40.366.768.324.753.400;-3.701.141.063.083.800;USERA;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños
10579912;El viaje de coliflora;;1;0;;;2018-01-21 00:00:00.0;2018-01-21 23:59:00.0;18:00;Compañía ?La Íntegra Teatro?. Un buen día Coliflora se encuentra con un cuento distinto a todos los demás. Un cuento sin título, sin historia. Un cuento que, por no tener, no tiene ni contenido en su interior. Decidida a ayudarle, Coliflora comienza un viaje a través de la imaginación para poder encontrar juntos la historia del Cuento sin título. Acompañada de pequeños y mayores se encontrará con curiosos personajes como una genial Caperucita Roja que quiere ser cantante o el Dragón Paco AAAH que tiene miedo a los niños... Y a todos y cada uno de ellos les pedirá un poquito de sus historias, para ayudar así al pequeño cuento sin título. Un viaje cargado de ilusión, risas y compañerismo, al final del cual, todos juntos, harán un descubrimiento sorprendente!!!;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c85241703870610VgnVCM1000001d4a900aRCRD;Programación enero. Centro Cultural Carril del Conde (Hortaleza);http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7733f90be6e4f510VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD;Centro Cultural Carril del Conde (Hortaleza);444625;4479327;4.046.088.953.531.130;-36.544.210.187.969.400;HORTALEZA;/contenido/actividades/CircoPerformanceTeatro;/usuario/Niños
10568203;El viaje de la mota de polvo;;1;0;;;2018-01-20 00:00:00.0;2018-01-20 23:59:00.0;18:00;TEATRO MUSICAL    Compañía : Dimusicuenta  El viaje de una mota de polvo, es una adaptación del  cuento original  ?La mota de polvo? de Fernando Palacios, estrenada en 1992.  La protagonista de esta historia, es una mota de polvo solitaria y aburrida en su pequeño país, donde no hay nada a excepción del silencio. El viento es el motor de su partida hacia otros lugares, donde encontrará nuevos sonidos, compañeros y aventuras de los que aprenderá sobre sí misma y sobre la convivencia en grupo. Como todo viaje, tendrá que superar los obstáculos con los que se encuentre que le llevarán a crecer como mota de polvo. A su vuelta al lugar de donde procede retomará la calma y el silencio, pero ya nada será lo que era porque gracias a todo lo aprendido, la mota de polvo sabrá hacer muchas pirueta, bailes y sonidos   Edad recomendada : de 2 a 12 años.   Duración : Aproximadamente 55 minutos;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9dbc728de6540610VgnVCM1000001d4a900aRCRD;Actividades Centro Cultural San Juan Bautista. Enero 2018.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0e4a09625a440610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural San Juan Bautista (Ciudad Lineal);444312;4478369;4.045.224.737.965.270;-36.580.402.287.911.900;CIUDAD LINEAL;/contenido/actividades/ProgramacionDestacadaAgendaCultura;/usuario/Niños,/usuario/Familias
10568274;El violín rojo;;1;0;;;2018-01-27 00:00:00.0;2018-01-27 23:59:00.0;18:00;CINEFÓRUM MUSICAL.    Moderador y  Ponente  : Javier Moral,  crítico de cine.    Resumen :  El cinefórum será moderado por Javier Moral, crítico de cine. En un taller de la Italia del siglo XVII, un maestro artesanal crea su obra definitiva, un violín perfecto y barnizado en rojo, para su hijo a punto de nacer. A partir de ese momento, el instrumento viaja de mano en mano desde Europa a Canadá, pasando por China, hasta la época actual.    Edad recomendada:   A partir de 12 años.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fdf3728de6540610VgnVCM1000001d4a900aRCRD;Actividades Centro Cultural San Juan Bautista. Enero 2018.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0e4a09625a440610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural San Juan Bautista (Ciudad Lineal);444312;4478369;4.045.224.737.965.270;-36.580.402.287.911.900;CIUDAD LINEAL;/contenido/actividades/ProgramacionDestacadaAgendaCultura;/usuario/Niños,/usuario/Familias
10521558;En manque;;0;1;L,M,X,J,V,S,D;;2018-02-22 00:00:00.0;2018-02-23 23:59:00.0;0:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9b19595161a2f510VgnVCM2000001f4a900aRCRD;En manque;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d158faf00a2f510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=efcb8c7c0f91f010VgnVCM1000000b205a0aRCRD;Teatro de la Abadía;439957;4476513;4.043.522.406.333.120;-3.709.208.726.699.300;CHAMBERI;/contenido/actividades/CircoPerformanceTeatro;
10599038;En tierra de nadie / Muestra en colaboración con CEAR Madrid;;1;1;L,M,X,J,V,S,D;;2018-02-01 00:00:00.0;2018-02-24 23:59:00.0;0:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b7d364bb76d01610VgnVCM1000001d4a900aRCRD;En tierra de nadie / Muestra en colaboración con CEAR Madrid;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4c9364bb76d01610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Casa del Reloj (Arganzuela);440695;4471989;40.394.522.745.106.700;-37.000.855.961.559.800;ARGANZUELA;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
10580888;En un lugar solitario;;1;0;;;2018-01-31 00:00:00.0;2018-01-31 23:59:00.0;18:30;Amplíe información.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=54e83cf88a970610VgnVCM2000001f4a900aRCRD;Cine en Mario Vargas Llosa;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=99483cf88a970610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);440755;4475555;40.426.642.215.368.100;-3.699.722.994.908.340;CENTRO;/contenido/actividades/CineActividadesAudiovisuales;
10570904;En un tiempo oscuro, Compañía Daniel Teba;;0;1;M,X,J,V,S,D;;2018-02-13 00:00:00.0;2018-03-01 23:59:00.0;20:30;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b08d10473f40610VgnVCM1000001d4a900aRCRD;En un tiempo oscuro, Compañía Daniel Teba;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a04557453fe40610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD;Naves Matadero. Centro Internacional Artes Vivas;440934;4471754;4.039.241.374.953.320;-3.697.247.685.884.220;ARGANZUELA;/contenido/actividades/CircoPerformanceTeatro/Performance;
10578907;Encuentro coral entre Cor Gagliarda Port de Sagunt y Voces de Ida y Vuelta;;1;0;;;2018-01-27 00:00:00.0;2018-01-27 23:59:00.0;18:00;Encuentro coral entre ?Cor Gagliarda Port de Sagunt y Voces de Ida y Vuelta.  Cantaran piezas como:  Se equivocó la paloma, Per tu jo cantaria,  Balaio, La molinera y el corregidor...;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fa574966ab370610VgnVCM1000001d4a900aRCRD;Encuentro coral entre Cor Gagliarda Port de Sagunt y Voces de Ida y Vuelta;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dee44966ab370610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Bohemios (Villaverde);441175;4467754;4.035.639.654.251.880;-36.940.501.846.610.800;VILLAVERDE;/contenido/actividades/Musica/CoroGospel;
10528553;EnFoco. Juan Aballe. Last Best Hope;;1;1;M,X,J,V,S,D;;2017-10-27 00:00:00.0;2018-01-21 23:59:00.0;0:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7100af047635f510VgnVCM1000001d4a900aRCRD;EnFoco. Juan Aballe. Last Best Hope;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9886f136c335f510VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD;CentroCentro Cibeles de Cultura y Ciudadanía;441386;4474703;40.419.011.767.401.000;-3.692.206.111.679.650;RETIRO;/contenido/actividades/CineActividadesAudiovisuales;
10598137;EnFoco. LUKASZ MICHALAK. FLOATING IN JOHN'S UNIVERSE;;1;1;L,M,X,J,V,S,D;;2018-01-26 00:00:00.0;2018-04-22 23:59:00.0;0:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3cd1e2e5b6801610VgnVCM1000001d4a900aRCRD;EnFoco. LUKASZ MICHALAK. FLOATING IN JOHN'S UNIVERSE;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6331e2e5b6801610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD;CentroCentro Cibeles de Cultura y Ciudadanía;441386;4474703;40.419.011.767.401.000;-3.692.206.111.679.650;RETIRO;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
10586925;Entre sueños;;1;1;L,M,X,J,V,S,D;;2018-01-09 00:00:00.0;2018-01-31 23:59:00.0;0:00;Exposición de Juan Vaca Molina. Entrada libre;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb0fa65c4fab0610VgnVCM2000001f4a900aRCRD;Actividades en el Centro Sociocultural Francisco Fatou (Villa de Vallecas);http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f954d02ee8120610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Francisco Fatou (Villa de Vallecas);447216;4470283;40.379.584.618.162.100;-3.623.110.349.262.370;VILLA DE VALLECAS;/contenido/actividades/Exposiciones;
10585914;Entremeses de Lope de Rueda, Cervantes y Chèjov, IES Clara Campoamor;;1;0;;;2018-01-31 00:00:00.0;2018-01-31 23:59:00.0;19:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=23a09236b06b0610VgnVCM1000001d4a900aRCRD;Actividades en el Centro Cultural Lope de Vega;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=839ef10f88f6e510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Lope de Vega (Puente de Vallecas);443084;4471058;40.386.293.684.801.800;-36.718.658.006.661.900;PUENTE DE VALLECAS;/contenido/actividades/CircoPerformanceTeatro;
10546715;Erase una vez un viaje con Marta Guijarro;;1;0;;;2018-01-23 00:00:00.0;2018-01-23 23:59:00.0;18:00;En este espectáculo viajamos. Pero no viajamos solos, vamos con amigos: con un ratón capitán de un barco, con un niño que quiere llegar a la montaña más alta, con una niña que busca a su cerdito, con un diablo que quiere ser bueno, con un soldado vestido de colorado, con una jirafa, la vaca Victoria, la abuela del ratón? En este viaje no necesitamos maleta. Con tantos amigos, palabras y dibujos tenemos lo necesario para viajar y, sobre todo, para imaginar.   Necesaria invitación previa, consultar en la biblioteca.  A partir de 4 años.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=be1261eefdfbf510VgnVCM2000001f4a900aRCRD;Cuentos infantiles en la Biblioteca Pública Municipal Ciudad Lineal;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cca9196c3bec1510VgnVCM1000000b205a0aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82ce995a8bf5d010VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Ciudad Lineal (Ciudad Lineal);446054;4476600;4.043.641.736.294.720;-3.637.346.971.302.500;CIUDAD LINEAL;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños
10587767;Érase una vez un viaje con Marta Guijarro;;1;0;;;2018-02-08 00:00:00.0;2018-02-08 23:59:00.0;18:00;En este espectáculo viajamos. Pero no viajamos solos, vamos con amigos: con un ratón capitán de un barco, con un niño que quiere llegar a la montaña más alta, con una niña que busca a su cerdito, con un diablo que quiere ser bueno, con un soldado vestido de colorado, con una jirafa, la vaca Victoria, la abuela del ratón? En este viaje no necesitamos maleta. Con tantos amigos, palabras y dibujos tenemos lo necesario para viajar y, sobre todo, para imaginar.   A partir de 4 años.  Necesaria invitación previa, consultar en la biblioteca.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d73475a2670c0610VgnVCM2000001f4a900aRCRD;Cuentos infantiles en la Biblioteca Pública Municipal Pablo Neruda;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b0cf9e6ad12f1510VgnVCM2000000c205a0aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal);445680;4475825;4.042.941.133.441.140;-36.416.899.839.787.600;CIUDAD LINEAL;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños
10579178;Escenas de Bernarda Alba;;1;0;;;2018-02-17 00:00:00.0;2018-02-17 23:59:00.0;19:00;TEATRO Y FLAMENCO    Compañía  Ballet Mónica Tello  Escenas en las que impera el silencio en contra posición al sonido de la palabra y el flamenco, ese silencio será capaz de ser más elocuente que el sonido llevando al espectador a conmoverse.   Edad recomendada:  Para todo público.   Duración aproximada:  70 minutos.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=efb0d461e0470610VgnVCM2000001f4a900aRCRD;Actividades Centro Cultural La Elipa. Febrero 2018.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=45720cd7d0550610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural la Elipa (Ciudad Lineal);444934;4475281;4.042.447.060.804.350;-36.504.253.324.201.100;CIUDAD LINEAL;/contenido/actividades/DanzaBaile;
10477259;Escritura creativa: relato fantástico;;1;1;M;;2017-10-03 00:00:00.0;2018-05-29 23:59:00.0;18:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0e888c94a715e510VgnVCM1000001d4a900aRCRD;Escritura creativa: relato fantástico;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91b7fc8e3215e510VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro;442454;4474428;404.166.091.081.099;-36.795.930.368.034.800;RETIRO;/contenido/actividades/CursosTalleres;
10536406;Escuela en familia;;1;1;J;;2017-11-16 00:00:00.0;2018-06-28 23:59:00.0;12:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8c53a3efb0d7f510VgnVCM2000001f4a900aRCRD;Escuela en familia;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9243a3efb0d7f510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d862492de8c8c510VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal María Lejárraga (Hortaleza);444571;4482605;4.049.041.562.546.540;-3.655.356.751.728.000;HORTALEZA;/contenido/actividades/CursosTalleres;
10595170;Eskizos;;1;0;;;2018-01-25 00:00:00.0;2018-01-25 23:59:00.0;12:00;"Eskizos,  es la última adquisición del Museo de Arte Contemporáneo para uso y disfrute de todos sus visitantes; una instalación de videoarte de Marcelí Antúnez, que se incorpora a la colección permanente del museo.   Marcel-lí Antunez, reconocido internacionalmente como uno de las principales figuras en la experimentación escénica y del arte electrónico, ha desarrollado, en su larga trayectoria, un universo visual con una iconografía absolutamente personal e iconoclasta. Los procesos de creación artística, la creciente mecanización o el cuerpo y su relación con el entorno y la identidad, son alguno de los temas que ha abordado en su obra.  En esta ocasión su trabajo se centra en los llamados  Esquizos de Madrid,  movimiento artístico desarrollado en la capital a los largo de los 70 y parte de los 80. Con su reivindicación de un arte alegre, hedonista, de vivos colores y formas, propusieron un arte figurativo sin complejos, al margen de las convenciones plásticas y políticas de la época. Marcelí Antúnez recoge todo ese universo visual desarrollado por artistas como Carlos Alcolea, Luis Gordillo, Herminio Molero, Chema Cobo o Carlos Franco para elaborar una instalación de videoarte en la que los visitantes se convierten en los auténticos protagonistas de la obra gracias a la experimentación tecnológica.              La incorporación de esta instalación a la colección permanente del museo amplia los formatos contemporáneos de la colección. El arte contemporáneo ha supuesto una ampliación de los límites tradicionales del arte y de la concepción de obra artística. Así se han desarrollado nuevos formatos que han determinado en desarrollo de nuevos productos artísticos como la  performance , la acción artística o la instalación.  La obra supone un nuevo punto de interés iconográfico sin antecedentes en este museo, además de una relectura de un grupo de artistas de gran trascendencia para el arte de la segunda mitad del siglo XX, grupo que centró su actividad en la ciudad de Madrid en un momento fundamental de la historia de España.";http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c1ac756ff34f0610VgnVCM1000001d4a900aRCRD;Eskizos;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9798756ff34f0610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=84a55c2cdc41c010VgnVCM2000000c205a0aRCRD;Museo de Arte Contemporáneo de Madrid;439832;4475644;4.042.737.760.210.630;-37.106.116.887.809.800;CENTRO;/contenido/actividades/Exposiciones;
10576689;Espectáculo. Aires flamencos, a cargo del Grupo de Sevillanas del Centro Municipal de Mayores La Guindalera;;1;0;;;2018-01-23 00:00:00.0;2018-01-23 23:59:00.0;18:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f18477b76dd60610VgnVCM2000001f4a900aRCRD;Actividades en el Centro Sociocultural Maestro Alonso;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6ba177b76dd60610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Maestro Alonso (Salamanca);443715;4475837;4.042.938.854.032.780;-3.664.855.511.110.750;SALAMANCA;/contenido/actividades/Musica;
10576654;Espectáculo. Cátame un espectáculo, a cargo de D. Víctor Vivar;;1;0;;;2018-01-20 00:00:00.0;2018-01-20 23:59:00.0;18:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=501477b76dd60610VgnVCM2000001f4a900aRCRD;Actividades en el Centro Sociocultural Maestro Alonso;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6ba177b76dd60610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Maestro Alonso (Salamanca);443715;4475837;4.042.938.854.032.780;-3.664.855.511.110.750;SALAMANCA;/contenido/actividades/Musica;
