Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);Precipitación (l/m2);Tº (ºC);V.vien (m/s)
14/05/2017;18:00;1;7;Muy buena / Oso ona;8;9;Muy buena / Oso ona;2;Muy buena / Oso ona;298;71;0;18,3;3,62
14/05/2017;17:00;1;10;Muy buena / Oso ona;11;8;Muy buena / Oso ona;3;Muy buena / Oso ona;300;66;0;19,9;3,64
14/05/2017;16:00;2;11;Muy buena / Oso ona;13;4;Muy buena / Oso ona;2;Muy buena / Oso ona;300;61;0;20,7;3,84
14/05/2017;15:00;1;9;Muy buena / Oso ona;10;8;Muy buena / Oso ona;2;Muy buena / Oso ona;298;63;0;20,4;4,42
14/05/2017;14:00;2;8;Muy buena / Oso ona;10;5;Muy buena / Oso ona;2;Muy buena / Oso ona;297;66;0;20,4;4,23
14/05/2017;13:00;2;8;Muy buena / Oso ona;11;2;Muy buena / Oso ona;2;Muy buena / Oso ona;304;69;0;19,6;3,55
14/05/2017;12:00;2;9;Muy buena / Oso ona;12;6;Muy buena / Oso ona;3;Muy buena / Oso ona;306;67;0;19;4,28
14/05/2017;11:00;2;9;Muy buena / Oso ona;12;2;Muy buena / Oso ona;3;Muy buena / Oso ona;304;56;0;20,8;2,45
14/05/2017;10:00;1;4;Muy buena / Oso ona;6;3;Muy buena / Oso ona;3;Muy buena / Oso ona;289;51;0;20,7;0,66
14/05/2017;09:00;4;13;Muy buena / Oso ona;19;9;Muy buena / Oso ona;8;Muy buena / Oso ona;87;58;0;19;2,51
14/05/2017;08:00;14;28;Muy buena / Oso ona;49;8;Muy buena / Oso ona;12;Muy buena / Oso ona;90;69;0;16,6;2,16
14/05/2017;07:00;10;28;Muy buena / Oso ona;43;6;Muy buena / Oso ona;10;Muy buena / Oso ona;88;78;0;14,5;2,76
14/05/2017;06:00;3;24;Muy buena / Oso ona;28;3;Muy buena / Oso ona;10;Muy buena / Oso ona;87;83;0;13,3;2,59
14/05/2017;05:00;1;19;Muy buena / Oso ona;20;2;Muy buena / Oso ona;5;Muy buena / Oso ona;97;82;0;13,4;1,78
14/05/2017;04:00;1;10;Muy buena / Oso ona;11;2;Muy buena / Oso ona;3;Muy buena / Oso ona;244;82;0;13,7;0,6
14/05/2017;03:00;1;6;Muy buena / Oso ona;7;2;Muy buena / Oso ona;2;Muy buena / Oso ona;286;83;0;13,7;2,36
14/05/2017;02:00;1;7;Muy buena / Oso ona;8;2;Muy buena / Oso ona;2;Muy buena / Oso ona;302;81;0;14;2,72
14/05/2017;01:00;1;9;Muy buena / Oso ona;10;2;Muy buena / Oso ona;4;Muy buena / Oso ona;297;67;0;16,1;2,77
13/05/2017;24:00;1;16;Muy buena / Oso ona;17;2;Muy buena / Oso ona;19;Muy buena / Oso ona;264;54;0;17,9;1,57
13/05/2017;23:00;1;17;Muy buena / Oso ona;18;2;Muy buena / Oso ona;4;Muy buena / Oso ona;280;55;0;18,1;1,7
13/05/2017;22:00;1;44;Muy buena / Oso ona;46;2;Muy buena / Oso ona;3;Muy buena / Oso ona;107;68;0;17,2;1,04
13/05/2017;21:00;2;37;Muy buena / Oso ona;39;2;Muy buena / Oso ona;4;Muy buena / Oso ona;328;64;0;17,4;0,13
13/05/2017;20:00;1;23;Muy buena / Oso ona;24;3;Muy buena / Oso ona;3;Muy buena / Oso ona;294;62;0;17,7;0,68
13/05/2017;19:00;1;20;Muy buena / Oso ona;22;3;Muy buena / Oso ona;2;Muy buena / Oso ona;283;57;0;19;1,48
13/05/2017;18:00;2;14;Muy buena / Oso ona;16;2;Muy buena / Oso ona;2;Muy buena / Oso ona;306;53;0;20,1;1,68
13/05/2017;17:00;1;10;Muy buena / Oso ona;11;2;Muy buena / Oso ona;2;Muy buena / Oso ona;327;56;0;20,2;0,61
13/05/2017;16:00;1;9;Muy buena / Oso ona;10;2;Muy buena / Oso ona;2;Muy buena / Oso ona;295;59;0;19,3;3,35
13/05/2017;15:00;1;6;Muy buena / Oso ona;7;4;Muy buena / Oso ona;2;Muy buena / Oso ona;298;60;0;18,7;3,23
13/05/2017;14:00;1;5;Muy buena / Oso ona;6;3;Muy buena / Oso ona;1;Muy buena / Oso ona;305;61;0;18,2;3,3
13/05/2017;13:00;1;9;Muy buena / Oso ona;10;2;Muy buena / Oso ona;2;Muy buena / Oso ona;314;61;0;18;2,9
13/05/2017;12:00;1;7;Muy buena / Oso ona;8;2;Muy buena / Oso ona;2;Muy buena / Oso ona;352;61;0;17,3;1,94
13/05/2017;11:00;3;10;Muy buena / Oso ona;13;3;Muy buena / Oso ona;2;Muy buena / Oso ona;66;66;0;16,5;2,33
13/05/2017;10:00;2;12;Muy buena / Oso ona;15;2;Muy buena / Oso ona;2;Muy buena / Oso ona;80;69;0;15,5;2,57
13/05/2017;09:00;3;10;Muy buena / Oso ona;14;2;Muy buena / Oso ona;3;Muy buena / Oso ona;93;76;0;15,1;1,76
13/05/2017;08:00;1;9;Muy buena / Oso ona;10;2;Muy buena / Oso ona;3;Muy buena / Oso ona;291;88;0;13,3;1,11
13/05/2017;07:00;1;15;Muy buena / Oso ona;16;2;Muy buena / Oso ona;2;Muy buena / Oso ona;293;96;0,1;12,8;2,63
13/05/2017;06:00;1;25;Muy buena / Oso ona;27;2;Muy buena / Oso ona;3;Muy buena / Oso ona;313;95;0;13,2;0,3
13/05/2017;05:00;1;13;Muy buena / Oso ona;14;2;Muy buena / Oso ona;2;Muy buena / Oso ona;102;93;0,1;13,4;0,42
13/05/2017;04:00;1;10;Muy buena / Oso ona;11;2;Muy buena / Oso ona;2;Muy buena / Oso ona;293;91;0,1;13,3;0,82
13/05/2017;03:00;1;8;Muy buena / Oso ona;9;2;Muy buena / Oso ona;2;Muy buena / Oso ona;296;93;0;13,2;1,65
13/05/2017;02:00;1;11;Muy buena / Oso ona;12;2;Muy buena / Oso ona;2;Muy buena / Oso ona;277;92;0;13,4;1,57
13/05/2017;01:00;1;23;Muy buena / Oso ona;24;2;Muy buena / Oso ona;2;Muy buena / Oso ona;85;93;0;13,4;1,35
12/05/2017;24:00;1;23;Muy buena / Oso ona;24;2;Muy buena / Oso ona;2;Muy buena / Oso ona;92;93;0;13,5;1,13
12/05/2017;23:00;2;25;Muy buena / Oso ona;27;2;Muy buena / Oso ona;2;Muy buena / Oso ona;98;94;0;13,4;1,39
12/05/2017;22:00;1;19;Muy buena / Oso ona;20;2;Muy buena / Oso ona;1;Muy buena / Oso ona;84;94;0,1;13,5;0,68
12/05/2017;21:00;1;10;Muy buena / Oso ona;11;2;Muy buena / Oso ona;1;Muy buena / Oso ona;277;93;0,4;13,5;1,75
12/05/2017;20:00;1;13;Muy buena / Oso ona;14;2;Muy buena / Oso ona;1;Muy buena / Oso ona;288;92;0,9;14,2;5,38
12/05/2017;19:00;1;15;Muy buena / Oso ona;16;2;Muy buena / Oso ona;2;Muy buena / Oso ona;295;85;0,5;15,2;3,45
12/05/2017;18:00;2;15;Muy buena / Oso ona;18;3;Muy buena / Oso ona;1;Muy buena / Oso ona;306;85;0;15,9;3,18
12/05/2017;17:00;1;14;Muy buena / Oso ona;15;5;Muy buena / Oso ona;1;Muy buena / Oso ona;295;88;0,1;15,2;3,78
12/05/2017;16:00;1;11;Muy buena / Oso ona;13;2;Muy buena / Oso ona;1;Muy buena / Oso ona;286;59;0;20,1;2,5
12/05/2017;15:00;2;7;Muy buena / Oso ona;9;2;Muy buena / Oso ona;1;Muy buena / Oso ona;230;46;0;22,5;2,71
12/05/2017;14:00;1;5;Muy buena / Oso ona;6;5;Muy buena / Oso ona;1;Muy buena / Oso ona;234;48;0;21,5;2,74
12/05/2017;13:00;2;7;Muy buena / Oso ona;9;6;Muy buena / Oso ona;1;Muy buena / Oso ona;225;49;0;20,5;2,63
12/05/2017;12:00;1;7;Muy buena / Oso ona;8;2;Muy buena / Oso ona;1;Muy buena / Oso ona;217;49;0;20,1;3,18
12/05/2017;11:00;2;8;Muy buena / Oso ona;10;20;Muy buena / Oso ona;1;Muy buena / Oso ona;204;51;0;19,2;2,51
12/05/2017;10:00;3;8;Muy buena / Oso ona;11;16;Muy buena / Oso ona;1;Muy buena / Oso ona;211;54;0;18,1;3,19
12/05/2017;09:00;2;7;Muy buena / Oso ona;9;7;Muy buena / Oso ona;1;Muy buena / Oso ona;227;54;0;17,8;2,85
12/05/2017;08:00;6;11;Muy buena / Oso ona;20;2;Muy buena / Oso ona;1;Muy buena / Oso ona;228;54;0;17,7;4,73
12/05/2017;07:00;7;9;Muy buena / Oso ona;20;2;Muy buena / Oso ona;1;Muy buena / Oso ona;214;55;0;17,2;3,88
12/05/2017;06:00;8;12;Muy buena / Oso ona;23;2;Muy buena / Oso ona;1;Muy buena / Oso ona;218;55;0;16,9;3,35
12/05/2017;05:00;1;4;Muy buena / Oso ona;5;2;Muy buena / Oso ona;1;Muy buena / Oso ona;231;54;0;17;4,25
12/05/2017;04:00;1;2;Muy buena / Oso ona;4;2;Muy buena / Oso ona;1;Muy buena / Oso ona;204;55;0;17;4,71
12/05/2017;03:00;0;2;Muy buena / Oso ona;2;2;Muy buena / Oso ona;1;Muy buena / Oso ona;205;55;0;17;4,23
12/05/2017;02:00;0;2;Muy buena / Oso ona;2;2;Muy buena / Oso ona;1;Muy buena / Oso ona;207;55;0;17,1;4,15
12/05/2017;01:00;0;2;Muy buena / Oso ona;2;2;Muy buena / Oso ona;1;Muy buena / Oso ona;202;54;0;17,4;5,47
11/05/2017;24:00;0;2;Muy buena / Oso ona;2;2;Muy buena / Oso ona;1;Muy buena / Oso ona;218;55;0;17,6;4,19
11/05/2017;23:00;0;3;Muy buena / Oso ona;3;2;Muy buena / Oso ona;1;Muy buena / Oso ona;230;55;0;17,6;4,27
11/05/2017;22:00;1;2;Muy buena / Oso ona;3;2;Muy buena / Oso ona;1;Muy buena / Oso ona;207;53;0;17,8;3,79
11/05/2017;21:00;1;3;Muy buena / Oso ona;5;2;Muy buena / Oso ona;1;Muy buena / Oso ona;202;53;0,1;18,5;4,04
11/05/2017;20:00;1;4;Muy buena / Oso ona;6;2;Muy buena / Oso ona;2;Muy buena / Oso ona;210;53;0;18,9;3,54
11/05/2017;19:00;1;6;Muy buena / Oso ona;7;2;Muy buena / Oso ona;3;Muy buena / Oso ona;200;53;0;18,9;3,55
11/05/2017;18:00;2;21;Muy buena / Oso ona;23;2;Muy buena / Oso ona;5;Muy buena / Oso ona;211;72;0;17,2;0,61
11/05/2017;17:00;1;10;Muy buena / Oso ona;11;2;Muy buena / Oso ona;1;Muy buena / Oso ona;301;69;0,1;17,8;4,44
11/05/2017;16:00;1;6;Muy buena / Oso ona;7;2;Muy buena / Oso ona;1;Muy buena / Oso ona;235;48;0;20,9;3,02
11/05/2017;15:00;2;7;Muy buena / Oso ona;10;11;Muy buena / Oso ona;1;Muy buena / Oso ona;170;46;0;21;3,32
11/05/2017;14:00;1;5;Muy buena / Oso ona;6;7;Muy buena / Oso ona;1;Muy buena / Oso ona;218;46;0;20,9;2,4
11/05/2017;13:00;1;6;Muy buena / Oso ona;7;3;Muy buena / Oso ona;1;Muy buena / Oso ona;213;47;0;20,7;2,97
11/05/2017;12:00;3;6;Muy buena / Oso ona;9;2;Muy buena / Oso ona;1;Muy buena / Oso ona;232;48;0;20;4,45
11/05/2017;11:00;1;6;Muy buena / Oso ona;7;7;Muy buena / Oso ona;1;Muy buena / Oso ona;225;50;0;19,3;4,59
11/05/2017;10:00;1;5;Muy buena / Oso ona;6;6;Muy buena / Oso ona;1;Muy buena / Oso ona;223;52;0;18,6;4,29
11/05/2017;09:00;1;4;Muy buena / Oso ona;6;2;Muy buena / Oso ona;1;Muy buena / Oso ona;232;52;0;18,2;4,31
11/05/2017;08:00;2;5;Muy buena / Oso ona;9;2;Muy buena / Oso ona;1;Muy buena / Oso ona;226;54;0;17,5;4,69
11/05/2017;07:00;4;8;Muy buena / Oso ona;14;2;Muy buena / Oso ona;1;Muy buena / Oso ona;197;56;0;17,2;4,97
11/05/2017;06:00;1;7;Muy buena / Oso ona;8;2;Muy buena / Oso ona;1;Muy buena / Oso ona;191;59;0;16,6;5,58
11/05/2017;05:00;1;3;Muy buena / Oso ona;5;2;Muy buena / Oso ona;1;Muy buena / Oso ona;206;58;0;16,8;3,76
11/05/2017;04:00;1;2;Muy buena / Oso ona;4;2;Muy buena / Oso ona;1;Muy buena / Oso ona;227;57;0;16,8;3,41
11/05/2017;03:00;1;0;Muy buena / Oso ona;2;2;Muy buena / Oso ona;1;Muy buena / Oso ona;201;60;0;16,4;4,27
11/05/2017;02:00;1;0;Muy buena / Oso ona;2;2;Muy buena / Oso ona;1;Muy buena / Oso ona;185;65;0;15,7;2,95
11/05/2017;01:00;1;0;Muy buena / Oso ona;2;2;Muy buena / Oso ona;2;Muy buena / Oso ona;199;67;0,2;15,7;3,43
10/05/2017;24:00;1;2;Muy buena / Oso ona;4;5;Muy buena / Oso ona;4;Muy buena / Oso ona;232;66;0;16,9;4,79
10/05/2017;23:00;1;29;Muy buena / Oso ona;30;17;Muy buena / Oso ona;7;Muy buena / Oso ona;240;83;0;16,2;0,48
10/05/2017;22:00;2;51;Muy buena / Oso ona;53;11;Muy buena / Oso ona;9;Muy buena / Oso ona;113;88;0;15,5;0,55
10/05/2017;21:00;1;38;Muy buena / Oso ona;39;10;Muy buena / Oso ona;5;Muy buena / Oso ona;289;85;0;15,5;1,79
10/05/2017;20:00;1;45;Muy buena / Oso ona;46;12;Muy buena / Oso ona;2;Muy buena / Oso ona;280;84;0;16,2;1,11
10/05/2017;19:00;1;33;Muy buena / Oso ona;34;14;Muy buena / Oso ona;2;Muy buena / Oso ona;337;79;0;16,5;0,37
10/05/2017;18:00;1;18;Muy buena / Oso ona;19;7;Muy buena / Oso ona;3;Muy buena / Oso ona;35;69;0,3;18;0,52
10/05/2017;17:00;1;13;Muy buena / Oso ona;14;14;Muy buena / Oso ona;3;Muy buena / Oso ona;300;70;0;17,7;2,75
10/05/2017;16:00;2;15;Muy buena / Oso ona;18;12;Muy buena / Oso ona;3;Muy buena / Oso ona;302;74;0;17,4;2,72
10/05/2017;15:00;27;24;Muy buena / Oso ona;65;9;Muy buena / Oso ona;3;Muy buena / Oso ona;307;78;0;16,5;2,87
10/05/2017;14:00;11;23;Muy buena / Oso ona;39;4;Muy buena / Oso ona;3;Muy buena / Oso ona;297;78;0;16,5;3,94
10/05/2017;13:00;4;11;Muy buena / Oso ona;16;5;Muy buena / Oso ona;3;Muy buena / Oso ona;299;81;0;16,2;4,95
10/05/2017;12:00;3;11;Muy buena / Oso ona;15;7;Muy buena / Oso ona;3;Muy buena / Oso ona;302;82;0;16,3;5,57
10/05/2017;11:00;5;12;Muy buena / Oso ona;20;11;Muy buena / Oso ona;3;Muy buena / Oso ona;296;67;0;19,3;3,57
10/05/2017;10:00;4;9;Muy buena / Oso ona;14;8;Muy buena / Oso ona;3;Muy buena / Oso ona;208;51;0;22,2;2,87
10/05/2017;09:00;3;8;Muy buena / Oso ona;12;9;Muy buena / Oso ona;5;Muy buena / Oso ona;188;55;0;21,2;3,19
10/05/2017;08:00;42;54;Muy buena / Oso ona;117;22;Muy buena / Oso ona;9;Muy buena / Oso ona;149;72;0;18,3;1,63
10/05/2017;07:00;55;68;Muy buena / Oso ona;152;14;Muy buena / Oso ona;7;Muy buena / Oso ona;99;91;0;14,4;2,16
10/05/2017;06:00;37;59;Muy buena / Oso ona;115;13;Muy buena / Oso ona;5;Muy buena / Oso ona;98;94;0;13,9;1,97
10/05/2017;05:00;4;46;Muy buena / Oso ona;52;12;Muy buena / Oso ona;5;Muy buena / Oso ona;93;90;0;14,3;0,66
10/05/2017;04:00;2;34;Muy buena / Oso ona;37;21;Muy buena / Oso ona;5;Muy buena / Oso ona;77;94;0;13,8;1,03
10/05/2017;03:00;1;32;Muy buena / Oso ona;33;18;Muy buena / Oso ona;5;Muy buena / Oso ona;88;95;0,2;13,7;3,53
10/05/2017;02:00;1;34;Muy buena / Oso ona;35;14;Muy buena / Oso ona;10;Muy buena / Oso ona;71;90;0;14,3;0,92
10/05/2017;01:00;1;37;Muy buena / Oso ona;38;14;Muy buena / Oso ona;14;Muy buena / Oso ona;289;85;0,1;14,9;0,56
09/05/2017;24:00;1;26;Muy buena / Oso ona;27;13;Muy buena / Oso ona;15;Muy buena / Oso ona;262;84;0;14,8;0,29
09/05/2017;23:00;1;41;Muy buena / Oso ona;42;11;Muy buena / Oso ona;11;Muy buena / Oso ona;297;76;0;16,6;2,91
09/05/2017;22:00;1;54;Muy buena / Oso ona;55;10;Muy buena / Oso ona;4;Muy buena / Oso ona;113;76;0;16,7;0,83
09/05/2017;21:00;2;66;Muy buena / Oso ona;68;11;Muy buena / Oso ona;4;Muy buena / Oso ona;91;73;0;16,4;2,3
09/05/2017;20:00;2;57;Muy buena / Oso ona;60;10;Muy buena / Oso ona;6;Muy buena / Oso ona;70;72;0;16,5;0,33
09/05/2017;19:00;1;34;Muy buena / Oso ona;36;15;Muy buena / Oso ona;10;Muy buena / Oso ona;78;68;0;17,5;1,15
09/05/2017;18:00;3;27;Muy buena / Oso ona;31;20;Muy buena / Oso ona;30;Muy buena / Oso ona;67;69;0;17,9;0,48
09/05/2017;17:00;4;22;Muy buena / Oso ona;27;13;Muy buena / Oso ona;17;Muy buena / Oso ona;321;73;0;17,4;0,63
09/05/2017;16:00;66;74;Muy buena / Oso ona;174;10;Muy buena / Oso ona;28;Muy buena / Oso ona;301;75;0;16,3;1,97
09/05/2017;15:00;14;36;Muy buena / Oso ona;57;;Sin datos / Daturik gabe;20;Muy buena / Oso ona;286;78;0;15,5;3,13
09/05/2017;14:00;4;15;Muy buena / Oso ona;20;12;Muy buena / Oso ona;2;Muy buena / Oso ona;289;79;0;14,9;4,01
09/05/2017;13:00;7;8;Muy buena / Oso ona;19;5;Muy buena / Oso ona;2;Muy buena / Oso ona;298;78;0;15,2;4,43
09/05/2017;12:00;3;12;Muy buena / Oso ona;17;18;Muy buena / Oso ona;2;Muy buena / Oso ona;298;77;0;15,8;4,6
09/05/2017;11:00;6;23;Muy buena / Oso ona;32;15;Muy buena / Oso ona;4;Muy buena / Oso ona;31;69;0;17,6;0,66
09/05/2017;10:00;10;32;Muy buena / Oso ona;47;13;Muy buena / Oso ona;4;Muy buena / Oso ona;93;72;0;16,5;2,18
09/05/2017;09:00;13;41;Muy buena / Oso ona;60;13;Muy buena / Oso ona;5;Muy buena / Oso ona;90;78;0;14,9;3,89
09/05/2017;08:00;32;58;Muy buena / Oso ona;106;22;Muy buena / Oso ona;5;Muy buena / Oso ona;93;82;0;13,7;2,98
09/05/2017;07:00;75;63;Muy buena / Oso ona;178;18;Muy buena / Oso ona;6;Muy buena / Oso ona;95;87;0;11,2;1,85
09/05/2017;06:00;29;52;Muy buena / Oso ona;95;13;Muy buena / Oso ona;6;Muy buena / Oso ona;90;89;0;10,1;1,49
09/05/2017;05:00;9;48;Muy buena / Oso ona;62;15;Muy buena / Oso ona;4;Muy buena / Oso ona;97;91;0;9,9;1,67
09/05/2017;04:00;2;40;Muy buena / Oso ona;42;14;Muy buena / Oso ona;4;Muy buena / Oso ona;90;90;0;10,4;1,69
09/05/2017;03:00;1;27;Muy buena / Oso ona;28;7;Muy buena / Oso ona;3;Muy buena / Oso ona;99;87;0;11;1,43
09/05/2017;02:00;1;27;Muy buena / Oso ona;28;7;Muy buena / Oso ona;3;Muy buena / Oso ona;88;87;0;11,2;1,61
09/05/2017;01:00;1;19;Muy buena / Oso ona;20;2;Muy buena / Oso ona;2;Muy buena / Oso ona;95;82;0;12,4;1,57
08/05/2017;24:00;1;15;Muy buena / Oso ona;16;2;Muy buena / Oso ona;2;Muy buena / Oso ona;13;80;0;12,8;0,5
08/05/2017;23:00;1;14;Muy buena / Oso ona;15;2;Muy buena / Oso ona;2;Muy buena / Oso ona;128;82;0;12,6;0,99
08/05/2017;22:00;1;20;Muy buena / Oso ona;21;2;Muy buena / Oso ona;4;Muy buena / Oso ona;104;83;0;12,6;0,9
08/05/2017;21:00;1;29;Muy buena / Oso ona;30;3;Muy buena / Oso ona;4;Muy buena / Oso ona;96;81;0;12,9;1,13
08/05/2017;20:00;1;10;Muy buena / Oso ona;11;2;Muy buena / Oso ona;2;Muy buena / Oso ona;252;81;0;13,5;1,12
08/05/2017;19:00;1;11;Muy buena / Oso ona;12;2;Muy buena / Oso ona;3;Muy buena / Oso ona;267;77;0;14,6;1,64
08/05/2017;18:00;2;15;Muy buena / Oso ona;18;2;Muy buena / Oso ona;3;Muy buena / Oso ona;282;75;0;15,1;2,75
08/05/2017;17:00;3;15;Muy buena / Oso ona;19;6;Muy buena / Oso ona;3;Muy buena / Oso ona;290;72;0;15,6;3,66
08/05/2017;16:00;2;12;Muy buena / Oso ona;15;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;293;71;0;15,8;4,45
08/05/2017;15:00;6;21;Muy buena / Oso ona;30;24;Muy buena / Oso ona;2;Muy buena / Oso ona;299;70;0;15,9;4,64
08/05/2017;14:00;3;13;Muy buena / Oso ona;17;10;Muy buena / Oso ona;3;Muy buena / Oso ona;296;70;0;16,1;4,48
08/05/2017;13:00;6;22;Muy buena / Oso ona;30;9;Muy buena / Oso ona;5;Muy buena / Oso ona;298;67;0;16,7;4,85
08/05/2017;12:00;3;10;Muy buena / Oso ona;14;4;Muy buena / Oso ona;2;Muy buena / Oso ona;36;54;0;18,8;1,39
08/05/2017;11:00;9;24;Muy buena / Oso ona;36;6;Muy buena / Oso ona;4;Muy buena / Oso ona;73;51;0;18;2,62
08/05/2017;10:00;17;39;Muy buena / Oso ona;64;26;Muy buena / Oso ona;10;Muy buena / Oso ona;86;52;0;16,6;3,27
08/05/2017;09:00;22;43;Muy buena / Oso ona;76;30;Muy buena / Oso ona;11;Muy buena / Oso ona;92;59;0;15;3,26
08/05/2017;08:00;72;59;Muy buena / Oso ona;169;32;Muy buena / Oso ona;10;Muy buena / Oso ona;92;72;0;12,8;2,89
08/05/2017;07:00;84;58;Muy buena / Oso ona;185;27;Muy buena / Oso ona;8;Muy buena / Oso ona;88;82;0;10,7;2,49
08/05/2017;06:00;43;51;Muy buena / Oso ona;115;9;Muy buena / Oso ona;6;Muy buena / Oso ona;90;85;0;9,7;2,13
08/05/2017;05:00;10;46;Muy buena / Oso ona;60;3;Muy buena / Oso ona;4;Muy buena / Oso ona;92;86;0;9,4;2,42
08/05/2017;04:00;2;28;Muy buena / Oso ona;30;3;Muy buena / Oso ona;4;Muy buena / Oso ona;111;82;0;10,2;2,12
08/05/2017;03:00;1;25;Muy buena / Oso ona;26;16;Muy buena / Oso ona;5;Muy buena / Oso ona;105;80;0;10,6;2,11
08/05/2017;02:00;1;26;Muy buena / Oso ona;27;8;Muy buena / Oso ona;8;Muy buena / Oso ona;90;76;0;11,5;1,71
08/05/2017;01:00;1;17;Muy buena / Oso ona;18;2;Muy buena / Oso ona;6;Muy buena / Oso ona;109;74;0;12,3;0,75
07/05/2017;24:00;1;18;Muy buena / Oso ona;19;2;Muy buena / Oso ona;6;Muy buena / Oso ona;100;74;0;12,7;0,5
07/05/2017;23:00;1;17;Muy buena / Oso ona;18;2;Muy buena / Oso ona;4;Muy buena / Oso ona;93;75;0;13,3;0,23
07/05/2017;22:00;1;15;Muy buena / Oso ona;16;2;Muy buena / Oso ona;3;Muy buena / Oso ona;297;81;0;13,1;1,79
07/05/2017;21:00;1;23;Muy buena / Oso ona;24;3;Muy buena / Oso ona;3;Muy buena / Oso ona;280;81;0;13,2;2,08
07/05/2017;20:00;1;19;Muy buena / Oso ona;20;3;Muy buena / Oso ona;3;Muy buena / Oso ona;267;84;0;13,6;2,53
07/05/2017;19:00;1;18;Muy buena / Oso ona;19;2;Muy buena / Oso ona;10;Muy buena / Oso ona;267;70;0;15,8;2,78
07/05/2017;18:00;2;16;Muy buena / Oso ona;18;3;Muy buena / Oso ona;7;Muy buena / Oso ona;278;62;0;17,3;3,12
07/05/2017;17:00;2;10;Muy buena / Oso ona;13;5;Muy buena / Oso ona;7;Muy buena / Oso ona;280;65;0;17,7;3,52
07/05/2017;16:00;2;11;Muy buena / Oso ona;14;4;Muy buena / Oso ona;3;Muy buena / Oso ona;289;68;0;17,5;4,03
07/05/2017;15:00;1;8;Muy buena / Oso ona;10;2;Muy buena / Oso ona;2;Muy buena / Oso ona;287;65;0;17,3;4,62
07/05/2017;14:00;1;7;Muy buena / Oso ona;9;3;Muy buena / Oso ona;2;Muy buena / Oso ona;292;61;0;17,7;4,06
07/05/2017;13:00;1;6;Muy buena / Oso ona;7;7;Muy buena / Oso ona;2;Muy buena / Oso ona;304;56;0;18,4;3,22
07/05/2017;12:00;1;7;Muy buena / Oso ona;8;2;Muy buena / Oso ona;2;Muy buena / Oso ona;354;50;0;19,3;2,32
07/05/2017;11:00;2;9;Muy buena / Oso ona;12;2;Muy buena / Oso ona;4;Muy buena / Oso ona;80;45;0;19,4;2,25
07/05/2017;10:00;5;15;Muy buena / Oso ona;22;5;Muy buena / Oso ona;5;Muy buena / Oso ona;94;48;0;18,4;2,23
07/05/2017;09:00;13;27;Muy buena / Oso ona;47;7;Muy buena / Oso ona;7;Muy buena / Oso ona;85;63;0;15,9;2,35
07/05/2017;08:00;11;23;Muy buena / Oso ona;39;2;Muy buena / Oso ona;4;Muy buena / Oso ona;86;72;0;13,6;2,23
07/05/2017;07:00;9;25;Muy buena / Oso ona;39;3;Muy buena / Oso ona;3;Muy buena / Oso ona;94;77;0;12;2,35
07/05/2017;06:00;2;24;Muy buena / Oso ona;28;4;Muy buena / Oso ona;2;Muy buena / Oso ona;92;79;0;11;1,87
07/05/2017;05:00;1;27;Muy buena / Oso ona;29;4;Muy buena / Oso ona;3;Muy buena / Oso ona;91;78;0;11,4;1,96
07/05/2017;04:00;1;24;Muy buena / Oso ona;25;2;Muy buena / Oso ona;3;Muy buena / Oso ona;92;75;0;11,8;1,48
07/05/2017;03:00;1;30;Muy buena / Oso ona;31;2;Muy buena / Oso ona;3;Muy buena / Oso ona;95;74;0;12,1;1,51
07/05/2017;02:00;1;33;Muy buena / Oso ona;34;2;Muy buena / Oso ona;3;Muy buena / Oso ona;91;71;0;12,4;1,52
07/05/2017;01:00;1;40;Muy buena / Oso ona;41;6;Muy buena / Oso ona;3;Muy buena / Oso ona;89;70;0;12,5;1,75
06/05/2017;24:00;1;14;Muy buena / Oso ona;15;2;Muy buena / Oso ona;11;Muy buena / Oso ona;89;63;0;13,4;0,45
06/05/2017;23:00;1;27;Muy buena / Oso ona;28;2;Muy buena / Oso ona;3;Muy buena / Oso ona;290;62;0;13,4;1,4
06/05/2017;22:00;1;29;Muy buena / Oso ona;30;2;Muy buena / Oso ona;2;Muy buena / Oso ona;98;63;0;13,6;0,14
06/05/2017;21:00;1;36;Muy buena / Oso ona;37;3;Muy buena / Oso ona;2;Muy buena / Oso ona;92;63;0;14,1;0,47
06/05/2017;20:00;1;19;Muy buena / Oso ona;20;3;Muy buena / Oso ona;1;Muy buena / Oso ona;321;59;0;14,7;0,34
06/05/2017;19:00;1;10;Muy buena / Oso ona;11;4;Muy buena / Oso ona;1;Muy buena / Oso ona;295;56;0;15,6;1,71
06/05/2017;18:00;1;9;Muy buena / Oso ona;10;9;Muy buena / Oso ona;1;Muy buena / Oso ona;297;54;0;16,1;2,81
06/05/2017;17:00;1;9;Muy buena / Oso ona;10;6;Muy buena / Oso ona;1;Muy buena / Oso ona;324;54;0;16,6;2,46
06/05/2017;16:00;1;4;Muy buena / Oso ona;5;4;Muy buena / Oso ona;1;Muy buena / Oso ona;306;55;0;16,4;4
