Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;Tolueno (µg/m3);Ortoxileno (µg/m3)
13/05/2017;06:00;0,02;0,14;"Muy buena / ";0,14;0,04;0;7;Muy buena / Oso ona;7;6;Muy buena / Oso ona;4;Muy buena / Oso ona;0,62;0,08
13/05/2017;05:00;0,02;0,14;"Muy buena / ";0,15;0,04;0;4;Muy buena / Oso ona;4;7;Muy buena / Oso ona;5;Muy buena / Oso ona;0,59;0,2
13/05/2017;04:00;0,07;0,14;"Muy buena / ";0,15;0,28;0;5;Muy buena / Oso ona;5;11;Muy buena / Oso ona;4;Muy buena / Oso ona;1,37;0,78
13/05/2017;03:00;0,56;0,14;"Muy buena / ";0,17;1,09;0;10;Muy buena / Oso ona;10;5;Muy buena / Oso ona;2;Muy buena / Oso ona;8,72;4,18
13/05/2017;02:00;0,13;0,14;"Muy buena / ";0,16;0,46;0;14;Muy buena / Oso ona;14;5;Muy buena / Oso ona;2;Muy buena / Oso ona;2,57;1,55
13/05/2017;01:00;0,7;0,15;"Muy buena / ";0,16;1,16;1;15;Muy buena / Oso ona;16;20;Muy buena / Oso ona;6;Muy buena / Oso ona;9,67;4,6
12/05/2017;24:00;0,56;0,16;"Muy buena / ";0,16;0,82;1;19;Muy buena / Oso ona;20;11;Muy buena / Oso ona;5;Muy buena / Oso ona;6,57;2,8
12/05/2017;23:00;0,27;0,16;"Muy buena / ";0,16;0,43;1;19;Muy buena / Oso ona;19;6;Muy buena / Oso ona;6;Muy buena / Oso ona;2,52;1,4
12/05/2017;22:00;;0,17;"Muy buena / ";0,16;;0;22;Muy buena / Oso ona;22;5;Muy buena / Oso ona;6;Muy buena / Oso ona;;
12/05/2017;21:00;;0,16;"Muy buena / ";0,15;;1;18;Muy buena / Oso ona;19;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;
12/05/2017;20:00;0,79;0,18;"Muy buena / ";0,16;0,77;0;19;Muy buena / Oso ona;20;5;Muy buena / Oso ona;4;Muy buena / Oso ona;4,42;2,61
12/05/2017;19:00;0,02;0,18;"Muy buena / ";0,15;0,04;1;15;Muy buena / Oso ona;16;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;0,26;0,01
12/05/2017;18:00;0,07;0,15;"Muy buena / ";0,16;0,04;1;14;Muy buena / Oso ona;16;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;0,25;0,08
12/05/2017;17:00;0,03;0,15;"Muy buena / ";0,16;0,04;1;11;Muy buena / Oso ona;13;4;Muy buena / Oso ona;0;Muy buena / Oso ona;0,16;0,01
12/05/2017;16:00;0,03;0,14;"Muy buena / ";0,16;0,04;1;10;Muy buena / Oso ona;12;2;Muy buena / Oso ona;1;Muy buena / Oso ona;0,25;0
12/05/2017;15:00;0,03;0,15;"Muy buena / ";0,16;0,04;1;10;Muy buena / Oso ona;12;3;Muy buena / Oso ona;1;Muy buena / Oso ona;0,52;0,07
12/05/2017;14:00;0,03;0,15;"Muy buena / ";0,16;0,04;1;7;Muy buena / Oso ona;8;4;Muy buena / Oso ona;0;Muy buena / Oso ona;0,78;0,11
12/05/2017;13:00;0,03;0,16;"Muy buena / ";0,16;0,04;2;6;Muy buena / Oso ona;9;8;Muy buena / Oso ona;4;Muy buena / Oso ona;0,38;0,02
12/05/2017;12:00;0,07;0,18;"Muy buena / ";0,16;0,04;1;7;Muy buena / Oso ona;9;6;Muy buena / Oso ona;2;Muy buena / Oso ona;0,5;0,03
12/05/2017;11:00;0,03;0,18;"Muy buena / ";0,15;0,04;1;9;Muy buena / Oso ona;11;8;Muy buena / Oso ona;2;Muy buena / Oso ona;0,33;0,06
12/05/2017;10:00;0,06;0,15;"Muy buena / ";0,14;0,04;2;14;Muy buena / Oso ona;17;7;Muy buena / Oso ona;4;Muy buena / Oso ona;0,57;0,1
12/05/2017;09:00;0,04;0,16;"Muy buena / ";0,14;0,04;2;18;Muy buena / Oso ona;20;5;Muy buena / Oso ona;3;Muy buena / Oso ona;0,36;0,06
12/05/2017;08:00;0,02;0,16;"Muy buena / ";0,13;0,04;1;16;Muy buena / Oso ona;18;7;Muy buena / Oso ona;3;Muy buena / Oso ona;0,32;0,12
12/05/2017;07:00;0,02;0,15;"Muy buena / ";0,12;0,04;1;17;Muy buena / Oso ona;19;5;Muy buena / Oso ona;2;Muy buena / Oso ona;0,25;0
12/05/2017;06:00;0,02;0,16;"Muy buena / ";0,12;0,04;1;17;Muy buena / Oso ona;18;5;Muy buena / Oso ona;3;Muy buena / Oso ona;0,08;0
12/05/2017;05:00;0,02;0,14;"Muy buena / ";0,11;0,04;0;9;Muy buena / Oso ona;9;7;Muy buena / Oso ona;1;Muy buena / Oso ona;0;0
12/05/2017;04:00;0,02;0,13;"Muy buena / ";0,11;0,04;0;5;Muy buena / Oso ona;5;3;Muy buena / Oso ona;0;Muy buena / Oso ona;0;0
12/05/2017;03:00;0,02;0,12;"Muy buena / ";0,11;0,04;0;4;Muy buena / Oso ona;4;4;Muy buena / Oso ona;0;Muy buena / Oso ona;0;0
12/05/2017;02:00;0,02;0,1;"Muy buena / ";0,12;0,04;0;3;Muy buena / Oso ona;3;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;0;0
12/05/2017;01:00;0,02;0,11;"Muy buena / ";0,13;0,04;0;2;Muy buena / Oso ona;2;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;0;0
11/05/2017;24:00;0,02;0,11;"Muy buena / ";0,13;0,04;0;4;Muy buena / Oso ona;4;7;Muy buena / Oso ona;2;Muy buena / Oso ona;0;0
11/05/2017;23:00;0,04;0,1;"Muy buena / ";0,14;0,04;0;5;Muy buena / Oso ona;5;2;Muy buena / Oso ona;2;Muy buena / Oso ona;0,1;0
11/05/2017;22:00;;0,11;"Muy buena / ";0,14;;0;5;Muy buena / Oso ona;5;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;
11/05/2017;21:00;;0,11;"Muy buena / ";0,14;;0;7;Muy buena / Oso ona;7;3;Muy buena / Oso ona;4;Muy buena / Oso ona;;
11/05/2017;20:00;0,03;0,14;"Muy buena / ";0,14;0,04;0;11;Muy buena / Oso ona;11;3;Muy buena / Oso ona;1;Muy buena / Oso ona;0,36;0,05
11/05/2017;19:00;0,03;0,16;"Muy buena / ";0,14;0,08;1;13;Muy buena / Oso ona;15;5;Muy buena / Oso ona;3;Muy buena / Oso ona;0,3;0,04
11/05/2017;18:00;0,03;0,17;"Muy buena / ";0,14;0,04;1;11;Muy buena / Oso ona;13;2;Muy buena / Oso ona;2;Muy buena / Oso ona;0,28;0,07
11/05/2017;17:00;0,03;0,14;"Muy buena / ";0,14;0,04;1;10;Muy buena / Oso ona;12;3;Muy buena / Oso ona;1;Muy buena / Oso ona;0,17;0,01
11/05/2017;16:00;0,07;0,15;"Muy buena / ";0,13;0,04;1;13;Muy buena / Oso ona;15;4;Muy buena / Oso ona;1;Muy buena / Oso ona;0,39;0,07
11/05/2017;15:00;0,03;0,13;"Muy buena / ";0,13;0,08;1;8;Muy buena / Oso ona;10;7;Muy buena / Oso ona;3;Muy buena / Oso ona;0,52;0,18
11/05/2017;14:00;0,03;0,13;"Muy buena / ";0,13;0,04;1;7;Muy buena / Oso ona;9;4;Muy buena / Oso ona;2;Muy buena / Oso ona;0,18;0,01
11/05/2017;13:00;0,03;0,14;"Muy buena / ";0,13;0,04;1;6;Muy buena / Oso ona;8;3;Muy buena / Oso ona;0;Muy buena / Oso ona;0,16;0,04
11/05/2017;12:00;0,03;0,14;"Muy buena / ";0,14;0,08;1;7;Muy buena / Oso ona;9;4;Muy buena / Oso ona;2;Muy buena / Oso ona;0,31;0,19
11/05/2017;11:00;0,03;0,15;"Muy buena / ";0,14;0,04;1;6;Muy buena / Oso ona;8;6;Muy buena / Oso ona;1;Muy buena / Oso ona;0,13;0,02
11/05/2017;10:00;0,03;0,13;"Muy buena / ";0,14;0,04;1;6;Muy buena / Oso ona;8;3;Muy buena / Oso ona;2;Muy buena / Oso ona;0,04;0,01
11/05/2017;09:00;0,03;0,12;"Muy buena / ";0,13;0,04;1;6;Muy buena / Oso ona;8;4;Muy buena / Oso ona;1;Muy buena / Oso ona;0,23;0,1
11/05/2017;08:00;0,03;0,13;"Muy buena / ";0,13;0,08;1;7;Muy buena / Oso ona;9;2;Muy buena / Oso ona;1;Muy buena / Oso ona;0,49;0,12
11/05/2017;07:00;0,04;0,13;"Muy buena / ";0,13;0,08;1;12;Muy buena / Oso ona;13;2;Muy buena / Oso ona;3;Muy buena / Oso ona;0,78;0,23
11/05/2017;06:00;0,35;0,13;"Muy buena / ";0,13;0,48;0;9;Muy buena / Oso ona;9;7;Muy buena / Oso ona;6;Muy buena / Oso ona;3,75;1,55
11/05/2017;05:00;0,72;0,17;"Muy buena / ";0,14;0,5;1;31;Muy buena / Oso ona;32;10;Muy buena / Oso ona;8;Muy buena / Oso ona;4,58;1,38
11/05/2017;04:00;0,1;0,17;"Muy buena / ";0,14;0,1;1;16;Muy buena / Oso ona;17;5;Muy buena / Oso ona;3;Muy buena / Oso ona;1,14;0,21
11/05/2017;03:00;0,04;0,11;"Muy buena / ";0,14;0,08;0;6;Muy buena / Oso ona;6;2;Muy buena / Oso ona;0;Muy buena / Oso ona;0,57;0,16
11/05/2017;02:00;0,02;0,11;"Muy buena / ";0,15;0,04;0;3;Muy buena / Oso ona;3;4;Muy buena / Oso ona;0;Muy buena / Oso ona;0,57;0,06
11/05/2017;01:00;0,02;0,11;"Muy buena / ";0,16;0,05;0;4;Muy buena / Oso ona;4;8;Muy buena / Oso ona;4;Muy buena / Oso ona;0,64;0,3
10/05/2017;24:00;0,2;0,11;"Muy buena / ";0,16;0,63;0;4;Muy buena / Oso ona;4;8;Muy buena / Oso ona;6;Muy buena / Oso ona;2,38;2,32
10/05/2017;23:00;0,36;0,15;"Muy buena / ";0,15;0,88;0;23;Muy buena / Oso ona;23;8;Muy buena / Oso ona;7;Muy buena / Oso ona;3,63;3,01
10/05/2017;22:00;;0,16;"Muy buena / ";0,15;;0;21;Muy buena / Oso ona;22;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;
10/05/2017;21:00;;0,19;"Muy buena / ";0,15;;2;29;Muy buena / Oso ona;31;11;Muy buena / Oso ona;6;Muy buena / Oso ona;;
10/05/2017;20:00;1,21;0,17;"Muy buena / ";0,15;1,4;2;30;Muy buena / Oso ona;32;12;Muy buena / Oso ona;1;Muy buena / Oso ona;13,11;5,31
10/05/2017;19:00;0,42;0,17;"Muy buena / ";0,15;0,47;3;27;Muy buena / Oso ona;31;16;Muy buena / Oso ona;1;Muy buena / Oso ona;4,59;1,49
10/05/2017;18:00;0,09;0,16;"Muy buena / ";0,15;0,13;2;16;Muy buena / Oso ona;19;17;Muy buena / Oso ona;0;Muy buena / Oso ona;1,52;0,48
10/05/2017;17:00;0,03;0,12;"Muy buena / ";0,15;0,13;1;9;Muy buena / Oso ona;11;9;Muy buena / Oso ona;0;Muy buena / Oso ona;1,01;0,3
10/05/2017;16:00;0,08;0,12;"Muy buena / ";0,17;0,17;2;8;Muy buena / Oso ona;11;4;Muy buena / Oso ona;1;Muy buena / Oso ona;1,54;0,41
10/05/2017;15:00;0,03;0,11;"Muy buena / ";0,2;0,18;1;6;Muy buena / Oso ona;8;8;Muy buena / Oso ona;2;Muy buena / Oso ona;1,2;0,29
10/05/2017;14:00;0,04;0,16;"Muy buena / ";0,23;0,06;1;8;Muy buena / Oso ona;10;8;Muy buena / Oso ona;1;Muy buena / Oso ona;0,82;0,26
10/05/2017;13:00;0,05;0,19;"Muy buena / ";0,23;0,08;2;10;Muy buena / Oso ona;13;9;Muy buena / Oso ona;4;Muy buena / Oso ona;0,72;0,23
10/05/2017;12:00;0,03;0,18;"Muy buena / ";0,22;0,08;2;12;Muy buena / Oso ona;14;9;Muy buena / Oso ona;3;Muy buena / Oso ona;0,93;0,32
10/05/2017;11:00;0,11;0,19;"Muy buena / ";0,22;0,17;2;10;Muy buena / Oso ona;13;8;Muy buena / Oso ona;4;Muy buena / Oso ona;0,96;0,45
10/05/2017;10:00;0,17;0,19;"Muy buena / ";0,22;0,42;3;11;Muy buena / Oso ona;15;13;Muy buena / Oso ona;7;Muy buena / Oso ona;1,74;1,35
10/05/2017;09:00;0,5;0,24;"Muy buena / ";0,21;0,86;5;31;Muy buena / Oso ona;39;18;Muy buena / Oso ona;12;Muy buena / Oso ona;4,59;2,75
10/05/2017;08:00;0,74;0,32;"Muy buena / ";0,2;0,85;16;63;Muy buena / Oso ona;87;19;Muy buena / Oso ona;15;Muy buena / Oso ona;4,68;2,61
10/05/2017;07:00;0,28;0,33;"Muy buena / ";0,17;0,29;16;78;Muy buena / Oso ona;101;11;Muy buena / Oso ona;9;Muy buena / Oso ona;1,38;0,5
10/05/2017;06:00;0,04;0,21;"Muy buena / ";0,14;0,05;3;29;Muy buena / Oso ona;33;11;Muy buena / Oso ona;7;Muy buena / Oso ona;0,41;0,12
10/05/2017;05:00;0,12;0,16;"Muy buena / ";0,14;0,21;0;10;Muy buena / Oso ona;10;14;Muy buena / Oso ona;9;Muy buena / Oso ona;0,8;0,52
10/05/2017;04:00;0,14;0,17;"Muy buena / ";0,14;0,46;0;20;Muy buena / Oso ona;20;12;Muy buena / Oso ona;11;Muy buena / Oso ona;1,22;1,16
10/05/2017;03:00;0,08;0,17;"Muy buena / ";0,14;0,24;1;20;Muy buena / Oso ona;22;15;Muy buena / Oso ona;6;Muy buena / Oso ona;1,01;0,62
10/05/2017;02:00;0,14;0,13;"Muy buena / ";0,14;0,1;0;16;Muy buena / Oso ona;16;12;Muy buena / Oso ona;1;Muy buena / Oso ona;1,06;0,31
10/05/2017;01:00;0,12;0,13;"Muy buena / ";0,15;0,17;0;11;Muy buena / Oso ona;11;18;Muy buena / Oso ona;4;Muy buena / Oso ona;1,04;0,29
09/05/2017;24:00;0,06;0,12;"Muy buena / ";0,16;0,08;0;10;Muy buena / Oso ona;10;17;Muy buena / Oso ona;6;Muy buena / Oso ona;0,61;0,15
09/05/2017;23:00;0,12;0,12;"Muy buena / ";0,17;0,08;0;10;Muy buena / Oso ona;10;13;Muy buena / Oso ona;8;Muy buena / Oso ona;0,58;0,13
09/05/2017;22:00;;0,13;"Muy buena / ";0,18;;0;10;Muy buena / Oso ona;10;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;
09/05/2017;21:00;;0,15;"Muy buena / ";0,18;;0;15;Muy buena / Oso ona;15;14;Muy buena / Oso ona;6;Muy buena / Oso ona;;
09/05/2017;20:00;0,13;0,19;"Muy buena / ";0,18;0,08;1;25;Muy buena / Oso ona;25;20;Muy buena / Oso ona;6;Muy buena / Oso ona;1,01;0,38
09/05/2017;19:00;0,19;0,17;"Muy buena / ";0,18;0,24;0;18;Muy buena / Oso ona;18;13;Muy buena / Oso ona;4;Muy buena / Oso ona;1,51;0,57
09/05/2017;18:00;0,29;0,17;"Muy buena / ";0,18;0,42;2;23;Muy buena / Oso ona;25;19;Muy buena / Oso ona;5;Muy buena / Oso ona;3,54;1,26
09/05/2017;17:00;0,68;0,18;"Muy buena / ";0,19;1,05;3;23;Muy buena / Oso ona;27;27;Muy buena / Oso ona;4;Muy buena / Oso ona;7,28;4,36
09/05/2017;16:00;1,65;0,26;"Muy buena / ";0,18;1,87;3;21;Muy buena / Oso ona;25;17;Muy buena / Oso ona;6;Muy buena / Oso ona;18,02;8,05
09/05/2017;15:00;0,81;0,18;"Muy buena / ";0,22;1,14;3;19;Muy buena / Oso ona;23;12;Muy buena / Oso ona;2;Muy buena / Oso ona;10,63;3,98
09/05/2017;14:00;0,72;0,14;"Muy buena / ";0,26;0,99;5;22;Muy buena / Oso ona;29;16;Muy buena / Oso ona;2;Muy buena / Oso ona;7,96;3,53
09/05/2017;13:00;0,92;0,16;"Muy buena / ";0,32;1;7;34;Muy buena / Oso ona;45;18;Muy buena / Oso ona;4;Muy buena / Oso ona;8,84;3,21
09/05/2017;12:00;0,5;0,19;"Muy buena / ";0,33;0,52;10;40;Muy buena / Oso ona;56;16;Muy buena / Oso ona;8;Muy buena / Oso ona;2,88;1,17
09/05/2017;11:00;0,45;0,18;"Muy buena / ";0,34;0,61;10;39;Muy buena / Oso ona;55;21;Muy buena / Oso ona;7;Muy buena / Oso ona;2,69;1,51
09/05/2017;10:00;0,71;;"Sin datos / ";0,35;0,97;;;Sin datos / Daturik gabe;;34;Muy buena / Oso ona;8;Muy buena / Oso ona;6,05;2,85
09/05/2017;09:00;0,97;;"Sin datos / ";0,32;0,8;;;Sin datos / Daturik gabe;;33;Muy buena / Oso ona;12;Muy buena / Oso ona;5,42;2,26
09/05/2017;08:00;1,34;0,41;"Muy buena / ";0,3;0,67;45;53;Muy buena / Oso ona;121;28;Muy buena / Oso ona;14;Muy buena / Oso ona;4,95;1,9
09/05/2017;07:00;1,61;0,42;"Muy buena / ";0,27;0,84;42;43;Muy buena / Oso ona;106;25;Muy buena / Oso ona;17;Muy buena / Oso ona;7,53;2,43
09/05/2017;06:00;1,25;0,49;"Muy buena / ";0,24;0,75;75;49;Muy buena / Oso ona;164;20;Muy buena / Oso ona;15;Muy buena / Oso ona;6,17;1,94
09/05/2017;05:00;0,5;0,3;"Muy buena / ";0,2;0,49;28;40;Muy buena / Oso ona;83;30;Muy buena / Oso ona;16;Muy buena / Oso ona;2,66;1,23
09/05/2017;04:00;0,87;0,24;"Muy buena / ";0,18;0,57;3;26;Muy buena / Oso ona;30;30;Muy buena / Oso ona;17;Muy buena / Oso ona;3,83;1,34
09/05/2017;03:00;0,41;0,27;"Muy buena / ";0,17;0,63;2;24;Muy buena / Oso ona;27;16;Muy buena / Oso ona;2;Muy buena / Oso ona;1,2;1,51
09/05/2017;02:00;0,2;0,15;"Muy buena / ";0,17;0,68;0;11;Muy buena / Oso ona;11;17;Muy buena / Oso ona;0;Muy buena / Oso ona;1,18;2,12
09/05/2017;01:00;0,25;0,15;"Muy buena / ";0,17;0,17;0;10;Muy buena / Oso ona;10;26;Muy buena / Oso ona;9;Muy buena / Oso ona;1,45;0,47
08/05/2017;24:00;0,26;0,17;"Muy buena / ";0,18;0,1;0;11;Muy buena / Oso ona;12;17;Muy buena / Oso ona;9;Muy buena / Oso ona;1,51;0,6
08/05/2017;23:00;0,43;0,19;"Muy buena / ";0,18;0,34;1;12;Muy buena / Oso ona;14;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2,37;0,72
08/05/2017;22:00;;0,16;"Muy buena / ";0,18;;0;13;Muy buena / Oso ona;14;13;Muy buena / Oso ona;0;Muy buena / Oso ona;;
08/05/2017;21:00;;0,17;"Muy buena / ";0,18;;1;26;Muy buena / Oso ona;28;12;Muy buena / Oso ona;0;Muy buena / Oso ona;;
08/05/2017;20:00;0,28;0,17;"Muy buena / ";0,17;0,11;2;29;Muy buena / Oso ona;31;13;Muy buena / Oso ona;13;Muy buena / Oso ona;1,35;0,39
08/05/2017;19:00;0,24;0,19;"Muy buena / ";0,17;0,14;6;32;Muy buena / Oso ona;41;14;Muy buena / Oso ona;8;Muy buena / Oso ona;1,47;0,47
08/05/2017;18:00;0,15;0,18;"Muy buena / ";0,16;0,21;4;23;Muy buena / Oso ona;28;12;Muy buena / Oso ona;2;Muy buena / Oso ona;1,45;0,51
08/05/2017;17:00;0,19;0,2;"Muy buena / ";0,16;0,23;5;23;Muy buena / Oso ona;30;10;Muy buena / Oso ona;15;Muy buena / Oso ona;1,69;0,61
08/05/2017;16:00;0,2;0,18;"Muy buena / ";0,18;0,27;5;19;Muy buena / Oso ona;27;6;Muy buena / Oso ona;27;Buena / Ona;1,73;0,58
08/05/2017;15:00;0,23;0,17;"Muy buena / ";0,22;0,22;4;17;Muy buena / Oso ona;23;6;Muy buena / Oso ona;0;Muy buena / Oso ona;1,41;0,5
08/05/2017;14:00;0,31;0,15;"Muy buena / ";0,24;0,38;5;17;Muy buena / Oso ona;25;8;Muy buena / Oso ona;0;Muy buena / Oso ona;1,68;0,69
08/05/2017;13:00;0,3;0,14;"Muy buena / ";0,27;0,54;4;15;Muy buena / Oso ona;21;6;Muy buena / Oso ona;0;Muy buena / Oso ona;1,82;1,11
08/05/2017;12:00;0,46;0,15;"Muy buena / ";0,28;1,28;8;18;Muy buena / Oso ona;30;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3,15;4,39
08/05/2017;11:00;;;"Sin datos / ";0,29;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;
08/05/2017;10:00;0,68;0,17;"Muy buena / ";0,27;0,53;14;34;Muy buena / Oso ona;56;;Sin datos / Daturik gabe;8;Muy buena / Oso ona;2,99;1,29
08/05/2017;09:00;0,94;0,31;"Muy buena / ";0,25;0,7;48;53;Muy buena / Oso ona;127;26;Muy buena / Oso ona;9;Muy buena / Oso ona;4,31;1,99
08/05/2017;08:00;1,06;0,38;"Muy buena / ";0,23;0,48;67;54;Muy buena / Oso ona;157;27;Muy buena / Oso ona;10;Muy buena / Oso ona;4,66;1,1
08/05/2017;07:00;1,13;0,31;"Muy buena / ";0,21;0,48;42;48;Muy buena / Oso ona;111;26;Muy buena / Oso ona;11;Muy buena / Oso ona;6,69;1,29
08/05/2017;06:00;0,71;0,35;"Muy buena / ";0,19;0,39;65;48;Muy buena / Oso ona;147;11;Muy buena / Oso ona;11;Muy buena / Oso ona;3,65;0,68
08/05/2017;05:00;0,24;0,24;"Muy buena / ";0,17;0,2;17;41;Muy buena / Oso ona;67;16;Muy buena / Oso ona;13;Muy buena / Oso ona;1,99;0,46
08/05/2017;04:00;0,37;0,16;"Muy buena / ";0,16;0,16;2;19;Muy buena / Oso ona;22;32;Muy buena / Oso ona;23;Muy buena / Oso ona;2,46;0,62
08/05/2017;03:00;0,3;0,2;"Muy buena / ";0,17;0,09;1;23;Muy buena / Oso ona;25;17;Muy buena / Oso ona;17;Muy buena / Oso ona;1,6;0,48
08/05/2017;02:00;0,21;0,13;"Muy buena / ";0,16;0,16;0;13;Muy buena / Oso ona;13;12;Muy buena / Oso ona;2;Muy buena / Oso ona;0,98;0,32
08/05/2017;01:00;0,6;0,14;"Muy buena / ";0,18;0,38;0;11;Muy buena / Oso ona;11;18;Muy buena / Oso ona;4;Muy buena / Oso ona;2,01;0,86
07/05/2017;24:00;;0,15;"Muy buena / ";0,18;;0;15;Muy buena / Oso ona;15;14;Muy buena / Oso ona;6;Muy buena / Oso ona;;
07/05/2017;23:00;0,58;0,21;"Muy buena / ";0,18;0,44;2;14;Muy buena / Oso ona;17;8;Muy buena / Oso ona;6;Muy buena / Oso ona;3,67;1,02
07/05/2017;22:00;0,25;0,14;"Muy buena / ";0,17;0,31;2;14;Muy buena / Oso ona;17;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2,56;0,68
07/05/2017;21:00;0,31;0,17;"Muy buena / ";0,18;0,24;1;18;Muy buena / Oso ona;20;10;Muy buena / Oso ona;10;Muy buena / Oso ona;2,23;0,55
07/05/2017;20:00;0,03;0,19;"Muy buena / ";0,18;0,06;3;23;Muy buena / Oso ona;27;13;Muy buena / Oso ona;10;Muy buena / Oso ona;0,55;0,09
07/05/2017;19:00;0,11;0,18;"Muy buena / ";0,17;0,04;5;20;Muy buena / Oso ona;27;10;Muy buena / Oso ona;4;Muy buena / Oso ona;0,74;0,02
07/05/2017;18:00;0,04;0,2;"Muy buena / ";0,16;0,04;2;11;Muy buena / Oso ona;14;8;Muy buena / Oso ona;7;Muy buena / Oso ona;0,61;0,04
07/05/2017;17:00;0,1;0,18;"Muy buena / ";0,16;0,04;3;13;Muy buena / Oso ona;18;7;Muy buena / Oso ona;4;Muy buena / Oso ona;0,47;0,11
07/05/2017;16:00;0,07;0,17;"Muy buena / ";0,16;0,04;4;11;Muy buena / Oso ona;17;6;Muy buena / Oso ona;0;Muy buena / Oso ona;0,54;0,08
07/05/2017;15:00;0,05;0,16;"Muy buena / ";0,17;0,04;2;9;Muy buena / Oso ona;12;6;Muy buena / Oso ona;0;Muy buena / Oso ona;0,66;0,13
07/05/2017;14:00;0,11;0,17;"Muy buena / ";0,17;0,08;1;8;Muy buena / Oso ona;10;10;Muy buena / Oso ona;0;Muy buena / Oso ona;1,14;0,25
07/05/2017;13:00;0,07;0,17;"Muy buena / ";0,17;0,04;3;10;Muy buena / Oso ona;15;6;Muy buena / Oso ona;0;Muy buena / Oso ona;0,39;0,04
07/05/2017;12:00;0,05;0,15;"Muy buena / ";0,17;0,04;2;7;Muy buena / Oso ona;11;5;Muy buena / Oso ona;0;Muy buena / Oso ona;0,37;0,03
07/05/2017;11:00;0,06;0,15;"Muy buena / ";0,17;0,04;2;8;Muy buena / Oso ona;11;7;Muy buena / Oso ona;0;Muy buena / Oso ona;0,64;0,11
07/05/2017;10:00;0,25;0,17;"Muy buena / ";0,18;0,12;4;13;Muy buena / Oso ona;20;10;Muy buena / Oso ona;1;Muy buena / Oso ona;1,05;0,21
07/05/2017;09:00;0,31;0,19;"Muy buena / ";0,18;0,13;9;22;Muy buena / Oso ona;35;8;Muy buena / Oso ona;2;Muy buena / Oso ona;1,54;0,38
07/05/2017;08:00;0,29;0,21;"Muy buena / ";0,17;0,2;15;24;Muy buena / Oso ona;47;3;Muy buena / Oso ona;1;Muy buena / Oso ona;1,77;0,36
07/05/2017;07:00;0,16;0,2;"Muy buena / ";0,16;0,22;9;21;Muy buena / Oso ona;35;4;Muy buena / Oso ona;1;Muy buena / Oso ona;1,09;0,23
07/05/2017;06:00;0,24;0,14;"Muy buena / ";0,15;0,19;1;14;Muy buena / Oso ona;16;11;Muy buena / Oso ona;7;Muy buena / Oso ona;1,4;0,29
07/05/2017;05:00;0,26;0,16;"Muy buena / ";0,15;0,19;1;19;Muy buena / Oso ona;20;10;Muy buena / Oso ona;7;Muy buena / Oso ona;1,63;0,38
07/05/2017;04:00;0,32;0,16;"Muy buena / ";0,14;0,22;1;15;Muy buena / Oso ona;16;13;Muy buena / Oso ona;11;Muy buena / Oso ona;2,07;0,41
07/05/2017;03:00;0,38;0,17;"Muy buena / ";0,14;0,27;1;22;Muy buena / Oso ona;23;10;Muy buena / Oso ona;6;Muy buena / Oso ona;1,95;0,43
07/05/2017;02:00;0,46;0,17;"Muy buena / ";0,15;0,11;1;21;Muy buena / Oso ona;21;12;Muy buena / Oso ona;0;Muy buena / Oso ona;1,44;0,18
07/05/2017;01:00;0,47;0,14;"Muy buena / ";0,15;0,04;0;15;Muy buena / Oso ona;16;8;Muy buena / Oso ona;3;Muy buena / Oso ona;0,55;0
06/05/2017;24:00;;0,13;"Muy buena / ";0,16;;1;12;Muy buena / Oso ona;13;10;Muy buena / Oso ona;3;Muy buena / Oso ona;;
06/05/2017;23:00;0,02;0,13;"Muy buena / ";0,15;0,04;0;11;Muy buena / Oso ona;11;10;Muy buena / Oso ona;3;Muy buena / Oso ona;0,13;0
06/05/2017;22:00;0,04;0,13;"Muy buena / ";0,15;0,04;0;11;Muy buena / Oso ona;11;8;Muy buena / Oso ona;4;Muy buena / Oso ona;0,22;0,02
06/05/2017;21:00;0,06;0,15;"Muy buena / ";0,15;0,04;1;20;Muy buena / Oso ona;20;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0,38;0,05
06/05/2017;20:00;0,15;0,17;"Muy buena / ";0,15;0,04;1;19;Muy buena / Oso ona;21;13;Muy buena / Oso ona;7;Muy buena / Oso ona;0,64;0,08
